date,Battery (Charging) - MW,Exports - MW,Imports - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Battery (Discharging) - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Wind (Curtailment) - MW,Solar (Utility) (Curtailment) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-12-15T20:35:00Z,-3.73,-221.61,0,0,40,0,0.1,70.53,215.95,1446.49,0.01,0,0,0,15.02,0.67,0,0,1.92,0,0.01,3.47,36.58,68.65
2025-12-15T20:40:00Z,0,-244.28,0,0,44,0,0.11,74.68,291.25,1441.34,0.01,0,2.91,0,14.93,0.76,0,0,2.11,0,0.01,3.67,37.52,75.7
2025-12-15T20:45:00Z,-2.66,-190.13,0,0,40,0,0.11,71.58,224.98,1445.87,0.01,0,0,0,14.85,0.58,0,0,1.92,0,0.01,3.52,36.71,74.62
2025-12-15T20:50:00Z,-2,-214.35,0,0,40,0,0.11,71.17,241.8,1438.29,0,0,2.62,0,14.77,0.65,0,0,1.92,0,0.01,3.5,36.38,73.5
2025-12-15T20:55:00Z,-2.48,-241.13,0,-0.1,40,0,0.11,71.43,289.64,1423.24,0,0,19,0,14.68,0.72,0,0,1.92,0,0.01,3.51,35.82,69.18
2025-12-15T21:00:00Z,0,-270.84,0,0,41,0,0.11,72.57,306.09,1437.27,0,0,19.62,0,14.6,0.81,0,0,1.97,0,0.01,3.57,35.8,67.71
2025-12-15T21:05:00Z,-0.38,-247.69,0,0,40,0,0.1,72.72,280.3,1438.2,0,0,21.78,0,14.55,0.74,0,0,1.92,0,0.01,3.57,36.04,74.68
2025-12-15T21:10:00Z,-0.19,-261.4,0,0,41,0,0.11,72.91,237.47,1472.27,0,0,4.51,0,14.5,0.8,0,0,1.97,0,0.01,3.58,36.57,68.6
2025-12-15T21:15:00Z,-0.03,-295.11,0,0,41,0,0.11,73.64,279.63,1461.59,0,0,21.07,0,14.45,0.89,0,0,1.97,0,0.01,3.62,36.16,68.57
2025-12-15T21:20:00Z,-1.78,-257.26,0,0,40,0,0.11,71.98,222.36,1476.32,0,0,7.81,0,14.4,0.78,0,0,1.92,0,0.01,3.54,36.25,76.81
2025-12-15T21:25:00Z,-0.27,-168.79,0,0,41,0,0.11,73.66,63.5,1499.93,0,0,0,0,14.35,0.56,0,0,1.97,0,0.01,3.62,40.01,67.61
2025-12-15T21:30:00Z,-0.17,-268.05,0,0,41,0,0.11,72.37,211.65,1472.61,0,0,11.76,0,14.3,0.82,0,0,1.97,0,0.01,3.56,36.92,70.89
2025-12-15T21:35:00Z,-0.52,-199.95,0,0,40,0,0.11,71.95,128.93,1478.8,0,0,0,0,14.25,0.64,0,0,1.92,0,0.01,3.54,38.12,71.79
2025-12-15T21:40:00Z,0,-193.67,0,0,42,0,0.11,72.27,92.85,1485.71,0,0,0,0,14.2,0.64,0,0,2.02,0,0.01,3.55,39.51,69.19
2025-12-15T21:45:00Z,0,-204.22,0,0,42,0,0.11,74.04,114.95,1471.31,0,0,6.83,0,14.15,0.68,0,0,2.02,0,0.01,3.64,39.9,65.5
2025-12-15T21:50:00Z,-1.87,-269.77,0,0,40,0,0.11,73.12,210.53,1461.16,0,0,19.21,0,14.1,0.83,0,0,1.92,0,0.01,3.59,37.15,69.16
2025-12-15T21:55:00Z,-5.57,-138.29,0,0,40,0,0.11,71.35,52.67,1475.63,0,0,0.52,0,14.05,0.46,0,0,1.92,0,0.01,3.51,39.9,55.74
2025-12-15T22:00:00Z,-3.23,-125.16,0,0,40,0,0.11,72.83,49.9,1464.79,0,0,0,0,14,0.42,0,0,1.92,0,0.01,3.58,40.68,54
2025-12-15T22:05:00Z,-0.91,-150.15,0,0,40,0,0.1,71.7,51.3,1459.7,0,0,5.1,0,14,0.5,0,0,1.92,0,0.01,3.52,40.32,53.72
2025-12-15T22:10:00Z,-0.06,-178.23,0,0,41,0,0.11,73.37,53.47,1478.03,0,0,2.69,0,14,0.6,0,0,1.97,0,0.01,3.61,40.68,53.44
2025-12-15T22:15:00Z,0,-176.65,0,0,41,0,0.11,73.2,59.67,1468.83,0,0,4.58,0,14,0.6,0,0,1.97,0,0.01,3.6,40.7,53.78
2025-12-15T22:20:00Z,-0.97,-181.86,0,-0.1,40,0,0.11,72.02,52.66,1481.32,0,0,3.27,0,14,0.6,0,0,1.92,0,0.01,3.54,39.87,53.57
2025-12-15T22:25:00Z,-0.15,-182.88,0,-0.1,41,0,0.11,72.3,54.21,1471.22,0,0,7,0,14,0.62,0,0,1.97,0,0.01,3.55,40.48,53.2
2025-12-15T22:30:00Z,-0.16,-204.03,0,-0.1,41,0,0.1,73.06,65.01,1478.66,0,0,7.13,0,14,0.68,0,0,1.97,0,0.01,3.59,40.28,52.95
2025-12-15T22:35:00Z,-0.83,-200.78,0,-0.1,41,0,0.11,72.66,62.14,1477.57,0,0,4.82,0,13.95,0.67,0,0,1.97,0,0.01,3.57,40.27,53.71
2025-12-15T22:40:00Z,-2.16,-166.79,0,-0.1,41,0,0.1,71.26,6.87,1507.21,0,0,4.96,0,13.9,0.56,0,0,1.97,0,0.01,3.5,40.46,53.47
2025-12-15T22:45:00Z,-1.43,-191.43,0,0,43,0,0.1,73.15,19.69,1489.94,0,0,3.58,0,13.85,0.67,0,0,2.06,0,0.01,3.59,41.85,59.84
2025-12-15T22:50:00Z,-3.41,-173.81,0,-0.1,39,0,0.11,71.7,4.13,1487.55,0,0,4.94,0,13.8,0.59,0,0,1.87,0,0.01,3.52,40.55,54.7
2025-12-15T22:55:00Z,-113.97,-66.79,0,-0.1,41,0,0.11,72.08,6.4,1492.22,0,0,5.74,0,13.75,0.23,0,0,1.97,0,0.01,3.54,44.34,53.21
2025-12-15T23:00:00Z,-1.96,-204.68,0,-0.1,41,0,0.1,72.59,5.24,1499.8,0,0,5.31,0,13.7,0.7,0,0,1.97,0,0.01,3.57,41.14,54.38
2025-12-15T23:05:00Z,-109.19,-114.03,0,-0.1,41,0,0.11,72.16,2.16,1515.48,0,0,8.33,0,13.72,0.39,0,0,1.97,0,0.01,3.55,43.77,52.62
2025-12-15T23:10:00Z,-2.79,-212.48,0,-0.1,41,0,0.11,73.18,2.98,1541.2,0,0,0,0,13.73,0.71,0,0,1.97,0,0.01,3.6,40.39,55.65
2025-12-15T23:15:00Z,-2.7,-265.13,0,-0.1,40,0,0.11,71.6,5.43,1545.88,0,0,4,0,13.75,0.87,0,0,1.92,0,0.01,3.52,39.37,54.57
2025-12-15T23:20:00Z,-6.63,-259.25,0,-0.1,40,0,0.11,71.87,0.39,1552.46,0,0,3.26,0,13.77,0.85,0,0,1.92,0,0.01,3.53,39.53,51.95
2025-12-15T23:25:00Z,-2.76,-245.95,0,0,40,0,0.11,73,3.5,1515.46,0,0,4.23,0,13.78,0.83,0,0,1.92,0,0.01,3.59,40.62,52.17
2025-12-15T23:30:00Z,0,-242.69,0,-0.1,42,0,0.11,72.01,7.64,1508.62,0,0,4.92,0,13.8,0.83,0,0,2.02,0,0.01,3.54,40.93,52.75
2025-12-15T23:35:00Z,-2.52,-244.46,0,0,40,0,0.11,73.5,5.07,1523.48,0,0,0,0,13.8,0.82,0,0,1.92,0,0.01,3.61,40.54,59.78
2025-12-15T23:40:00Z,-0.19,-140.97,0,-0.1,42,0,0.11,8.88,7,1508.3,0,0,1.7,0,13.8,0.22,0,0,2.02,0,0.01,0.44,18.84,60.67
2025-12-15T23:45:00Z,-5.53,-127.89,0,-0.1,40,0,0.11,0,7.5,1507.26,0,0,0.12,0,13.8,0.16,0,0,1.92,0,0.01,0,14.92,56.76
2025-12-15T23:50:00Z,-2.3,-106.99,0,-0.1,41,0,0.11,0,12.5,1491.1,0,0,0,0,13.8,0.14,0,0,1.97,0,0.01,0,15.36,60.44
2025-12-15T23:55:00Z,-1.53,-108.82,0,-0.1,40,0,0.11,0,13.96,1479.58,0,0,0,0,13.8,0.14,0,0,1.92,0,0.01,0,15.09,57.6
2025-12-16T00:00:00Z,-1.66,-107.53,0,-0.1,40,0,0.11,0,3.54,1497.26,0,0,0,0,13.8,0.13,0,0,1.92,0,0.01,0,15.02,54.45
2025-12-16T00:05:00Z,-11.57,-124.4,0,0,40,0,0.11,0,0.48,1489.62,0,0,0,0,13.83,0.16,0,0,1.92,0,0.01,0,15.23,53.85
2025-12-16T00:10:00Z,-0.84,-90.45,0,-0.1,41,0,0.11,0,10.39,1478.52,0,0,0,0,13.87,0.12,0,0,1.97,0,0.01,0,15.49,55.1
2025-12-16T00:15:00Z,-1.71,-77.77,0,0,41,0,0.11,0,15.36,1457.76,0,0,0,0,13.9,0.1,0,0,1.97,0,0.01,0,15.66,56.2
2025-12-16T00:20:00Z,-2.79,-68.56,0,0,43,0,0.11,0,14.95,1455.05,0,0,2.05,0,13.93,0.09,0,0,2.06,0,0.01,0,16.45,61.38
2025-12-16T00:25:00Z,-0.67,-51.64,0,0,41,0,0.11,0,14.83,1436.55,0,0,0,0,13.97,0.07,0,0,1.97,0,0.01,0,15.88,59.12
2025-12-16T00:30:00Z,-0.65,-17.56,0,0,40,0,0.1,0,5.69,1412.53,0,0,0,0,14,0.02,0,0,1.92,0,0.01,0,15.85,55.82
2025-12-16T00:35:00Z,-0.66,-7,0,0,40,0,0.11,0,6.25,1403.06,0,0,0,0,14.07,0.01,0,0,1.92,0,0.01,0,15.95,56.68
2025-12-16T00:40:00Z,0,0,3.41,0,41,0,0.1,0,21.24,1404.4,0,0,0,0,14.13,0,0.22,0,1.97,0,0.01,0,18.02,62.65
2025-12-16T00:45:00Z,0,-4.37,0,-0.1,41,0,0.11,0,20.18,1385.79,0,0,0,0,14.2,0.01,0,0,1.97,0,0.01,0,16.37,60.61
2025-12-16T00:50:00Z,-0.01,0,15.67,-0.1,41,0,0.11,0,19.97,1366.79,0,0,0,0,14.27,0,1.03,0,1.97,0,0.01,0,25.57,62.58
2025-12-16T00:55:00Z,-7.14,0,43.29,0,40,0,0.11,0,30.45,1334.94,0,0,0,0,14.33,0,2.89,0,1.92,0,0.01,0,42.61,58.18
2025-12-16T01:00:00Z,-2.39,0,32.59,0,40,0,0.1,0,19.62,1349.49,0,0,0,0,14.4,0,2.18,0,1.92,0,0.01,0,35.85,57.5
2025-12-16T01:05:00Z,-1.83,0,63.49,-0.1,40,0,0.11,0,17.83,1318.42,0,0,0,0,14.38,0,4.27,0,1.92,0,0.01,0,56.68,63.73
2025-12-16T01:10:00Z,-22.86,0,95.67,0,40,0,0.11,0,8.71,1307.1,0,0,0,0,14.37,0,6.4,0,1.92,0,0.01,0,80.75,58.87
2025-12-16T01:15:00Z,-20.8,0,118.12,-0.1,40,0,0.11,0,4.26,1290.64,0,0,0,0,14.35,0,8.03,0,1.92,0,0.01,0,99.92,57.39
2025-12-16T01:20:00Z,-19.07,0,106.48,-0.1,41,0,0.11,0,12.6,1279.58,0,0,0,0,14.33,0,7.38,0,1.97,0,0.01,0,92.95,60.33
2025-12-16T01:25:00Z,-19.94,0,121.36,-0.1,40,0,0.11,0,6.57,1257.99,0,0,0,0,14.32,0,8.45,0,1.92,0,0.01,0,107.05,60.22
2025-12-16T01:30:00Z,-18.81,0,159.02,-0.1,42,0,0.11,0,23.48,1204.6,0,0,0,0,14.3,0,11.06,0,2.02,0,0.01,0,143.75,70.39
2025-12-16T01:35:00Z,-20.22,0,161.58,-0.2,40,0,0.11,0,9.02,1204.54,0,0,0,0,14.25,0,11.25,0,1.92,0,0.01,0,147.58,68.42
2025-12-16T01:40:00Z,-23.79,0,163.02,-0.2,40,0,0.11,0,3.2,1197.59,0,0,0,0,14.2,0,11.41,0,1.92,0,0.01,0,151.86,64.24
2025-12-16T01:45:00Z,-19.2,0,115.22,-0.1,40,0,0.11,0,27.62,1206.82,0,0,0,0,14.15,0,8.16,0,1.92,0,0.01,0,106.22,64.24
2025-12-16T01:50:00Z,-20.94,0,161.91,-0.1,40,0,0.11,0,5.17,1183.58,0,0,0,0,14.1,0,11.49,0,1.92,0,0.01,0,153.94,64.53
2025-12-16T01:55:00Z,-19.71,0,146.66,-0.1,41,0,0.11,0,18.55,1189.95,0,0,0,0,14.05,0,10.42,0,1.97,0,0.01,0,137.33,64.87
2025-12-16T02:00:00Z,-18.74,0,135.92,0,42,0,0.11,0,20.31,1176,0,0,0,0,14,0,9.75,0,2.02,0,0.01,0,130.3,67.57
2025-12-16T02:05:00Z,-25.83,0,162.19,0,40,0,0.11,0,1.8,1183.28,0,0,0,0,13.9,0,11.54,0,1.92,0,0.01,0,155.85,61.37
2025-12-16T02:10:00Z,-17.02,0,111.32,0,42,0,0.11,0,20.07,1190.8,0,0,0,0,13.8,0,8.1,0,2.02,0,0.01,0,107.98,64.5
2025-12-16T02:15:00Z,-21.59,0,124.95,0,40,0,0.11,0,8.65,1196.69,0,0,0,0,13.7,0,8.98,0,1.92,0,0.01,0,119.06,63.98
2025-12-16T02:20:00Z,-23.8,0,109.78,0,40,0,0.11,0,4.4,1202.93,0,0,0,0,13.6,0,8.06,0,1.92,0,0.01,0,107.55,59.74
2025-12-16T02:25:00Z,-23.24,0,117.75,0,40,0,0.1,0,8.61,1202.75,0,0,0,0,13.5,0,8.75,0,1.92,0,0.01,0,115.32,61.5
2025-12-16T02:30:00Z,-20.26,0,97.76,0,41,0,0.11,0,13.61,1204.74,0,0,0,0,13.4,0,7.25,0,1.97,0,0.01,0,96.96,61.05
2025-12-16T02:35:00Z,-25.06,0,86.16,0,42,0,0.1,0,11.01,1211.29,0,0,0,0,13.52,0,6.39,0,2.02,0,0.01,0,87.49,60.73
2025-12-16T02:40:00Z,-22.67,0,76.74,0,40,0,0.1,0,6.33,1214.87,0,0,0,0,13.63,0,5.66,0,1.92,0,0.01,0,78.3,59.87
2025-12-16T02:45:00Z,-21,0,49.26,0,40,0,0.1,0,6.72,1237.62,0,0,0,0,13.75,0,3.63,0,1.92,0,0.01,0,54.91,67.05
2025-12-16T02:50:00Z,-27.39,0,44.73,-0.2,40,0,0.11,0,2.56,1244.28,0,0,0,0,13.87,0,3.3,0,1.92,0,0.01,0,51.59,56.19
2025-12-16T02:55:00Z,-21.91,0,42.68,-0.2,40,0,0.11,0,0.43,1245.27,0,0,0,0,13.98,0,3.13,0,1.92,0,0.01,0,49.71,65.93
2025-12-16T03:00:00Z,-16.87,0,22.13,-0.2,41,0,0.11,0,13.92,1244.54,0,0,0,0,14.1,0,1.62,0,1.97,0,0.01,0,34.22,67.3
2025-12-16T03:05:00Z,-24.55,0,37.11,-0.2,40,0,0.11,0,7.92,1243.77,0,0,0,0,14.03,0,2.73,0,1.92,0,0.01,0,45.38,55.62
2025-12-16T03:10:00Z,-6.44,-0.65,0,-0.2,40,0,0.11,0,6.74,1261.15,0,0,0,0,13.97,0,0,0,1.92,0,0.01,0,17.76,57.55
2025-12-16T03:15:00Z,-2.19,-0.26,0,-0.2,40,0,0.11,0,3.57,1250.84,0,0,0,0,13.9,0,0,0,1.92,0,0.01,0,17.89,54.69
2025-12-16T03:20:00Z,-5.64,0,7.46,-0.1,40,0,0.1,0,1.3,1247.48,0,0,0,0,13.83,0,0.55,0,1.92,0,0.01,0,23.26,57.6
2025-12-16T03:25:00Z,-2.79,-26.45,0,-0.1,41,0,0.11,0,10.78,1260.59,0,0,0,0,13.77,0.04,0,0,1.97,0,0.01,0,18.09,63.61
2025-12-16T03:30:00Z,-7.39,-5.46,0,-0.1,40,0,0.11,0,4.54,1252.65,0,0,0,0,13.7,0.01,0,0,1.92,0,0.01,0,17.92,55.62
2025-12-16T03:35:00Z,-2.32,0,15.31,-0.1,40,0,0.28,0,0.16,1226.14,0,0,0,0,13.53,0,1.12,0,1.92,0,0.02,0,29.41,53.71
2025-12-16T03:40:00Z,-1.38,0,32.06,-0.1,40,0,0.28,0,3.41,1203.88,0,0,0,0,13.37,0,2.3,0,1.92,0,0.02,0,41.92,54.64
2025-12-16T03:45:00Z,0,0,35.94,0,41,0,0.28,0,11.92,1192.63,0,0,0,0,13.2,0,2.57,0,1.97,0,0.02,0,45.22,58.08
2025-12-16T03:50:00Z,0,0,26.78,0,41,0,0.28,0,10.57,1202.24,0,0,0,0,13.03,0,1.92,0,1.97,0,0.02,0,38.2,57.16
2025-12-16T03:55:00Z,-0.8,0,19.13,0,40,0,0.28,0,15.04,1202.26,0,0,0,0,12.87,0,1.37,0,1.92,0,0.02,0,32.08,57.05
2025-12-16T04:00:00Z,-1.84,0,18.39,0,40,0,0.28,0,17.37,1199.66,0,0,0,0,12.7,0,1.32,0,1.92,0,0.02,0,31.58,55.29
2025-12-16T04:05:00Z,-0.34,-12.9,0,0,41,0,0.28,0,24.69,1217.51,0,0,0,0,12.55,0.02,0,0,1.97,0,0.02,0,18.58,56.14
2025-12-16T04:10:00Z,0,-37.18,0,-0.1,42,0,0.28,0,43.51,1232.7,0,0,0,0,12.4,0.06,0,0,2.02,0,0.02,0,18.52,55.17
2025-12-16T04:15:00Z,0,-124.1,0,-0.1,42,0,0.28,0,150.5,1227.02,0,0,0,0,12.25,0.18,0,0,2.02,0,0.02,0,17.2,65.27
2025-12-16T04:20:00Z,0,-21.88,0,-0.1,41,0,0.27,0,49.06,1215.47,0,0,0,0,12.1,0.03,0,0,1.97,0,0.02,0,18.26,64.57
2025-12-16T04:25:00Z,-1.33,-2.91,0,-0.1,40,0,0.28,0,58.86,1192.34,0,0,0,0,11.95,0,0,0,1.92,0,0.02,0,18.03,65.98
2025-12-16T04:30:00Z,-1.23,0,12.99,-0.1,40,0,0.28,0,38.78,1195.71,0,0,0,0,11.8,0,0.92,0,1.92,0,0.02,0,27.26,55.9
2025-12-16T04:35:00Z,0,-98.82,0,-0.1,40,0,0.28,0,154.28,1203.73,0,0,0,0,11.77,0.14,0,0,1.92,0,0.02,0,16.64,57.7
2025-12-16T04:40:00Z,0,-115.93,0,-0.1,41,0,0.28,0,165.94,1208.49,0,0,0,0,11.73,0.16,0,0,1.97,0,0.02,0,16.84,64.86
2025-12-16T04:45:00Z,-1.04,-101.66,0,-0.2,40,0,0.27,0,157.68,1205.02,0,0,0,0,11.7,0.14,0,0,1.92,0,0.02,0,16.6,63.49
2025-12-16T04:50:00Z,-0.29,-117.42,0,-0.2,40,0,0.28,0,182.58,1200.99,0,0,0,0,11.67,0.16,0,0,1.92,0,0.02,0,16.35,63.9
2025-12-16T04:55:00Z,0,-166.19,0,-0.1,42,0,0.28,0,235.55,1196.5,0,0,0,0,11.63,0.23,0,0,2.02,0,0.02,0,16.56,63.62
2025-12-16T05:00:00Z,-0.78,-168.66,0,-0.1,40,0,0.27,0,261.67,1188.5,0,0,0,0,11.6,0.22,0,0,1.92,0,0.02,0,15.62,66.1
2025-12-16T05:05:00Z,-0.62,-121.61,0,-0.1,40,0,0.28,0,197.65,1202.44,0,0.03,0,0,11.58,0.16,0,0,1.92,0,0.02,0,16.16,65.42
2025-12-16T05:10:00Z,0,-123.98,0,-0.1,41,0,0.28,0,204,1212.12,0,0.07,0,0,11.57,0.17,0,0,1.97,0,0.02,0,16.36,65.73
2025-12-16T05:15:00Z,0,-125.16,0,-0.1,41,0,0.28,0,204.43,1207.85,0,0.1,0,0,11.55,0.17,0,0,1.97,0,0.02,0,16.4,65.03
2025-12-16T05:20:00Z,0,-154.75,0,-0.1,42,0,0.28,0,252.77,1192.08,0,0.13,0,0,11.53,0.21,0,0,2.02,0,0.02,0,16.42,70.97
2025-12-16T05:25:00Z,-0.62,-122.93,0,-0.1,40,0,0.27,0,217.51,1189.17,0,0.16,0,0,11.52,0.16,0,0,1.92,0,0.02,0,16.08,70.77
2025-12-16T05:30:00Z,-1.68,-97.52,0,-0.1,40,0,0.28,0,195.08,1183.89,0.1,0.2,0,0,11.5,0.13,0,0,1.92,0,0.02,0,16.41,70.81
2025-12-16T05:35:00Z,-1.14,-79.34,0,-0.1,40,0,0.27,0,193.66,1176.06,0.57,3.57,0,0,11.62,0.11,0,0,1.92,0,0.02,0,16.46,66.21
2025-12-16T05:40:00Z,-0.2,-48.36,0,-0.1,40,0,0.27,0,180.95,1164.87,1.12,6.95,0,0,11.73,0.07,0,0,1.92,0,0.02,0,16.69,65.88
2025-12-16T05:45:00Z,-2.32,-57.01,0,-0.1,40,0,0.28,0,198.02,1169.44,3.35,10.33,0,0,11.85,0.08,0,0,1.92,0,0.02,0,16.39,65.3
2025-12-16T05:50:00Z,-9.3,-37.19,0,-0.1,40,0,0.28,0,176.84,1172.72,6.88,13.7,0,0,11.97,0.05,0,0,1.92,0,0.02,0,16.6,53.21
2025-12-16T05:55:00Z,-7.21,-16.42,0,-0.1,40,0,0.28,0,188.71,1154.57,11.02,17.08,0,0,12.08,0.02,0,0,1.92,0,0.02,0,16.57,51.7
2025-12-16T06:00:00Z,-2.74,-21.92,0,-0.1,41,0,0.28,0,184.13,1142.83,17.49,20.46,0,0,12.2,0.03,0,0,1.97,0,0.02,0,16.99,52.6
2025-12-16T06:05:00Z,-5.05,-31.7,0,-0.1,40,0,0.28,0,192.92,1133.36,25.61,35.21,0,0,12.72,0.04,0,0,1.92,0,0.02,0,16.35,43.2
2025-12-16T06:10:00Z,-0.01,-27.34,0,0,42,0,0.27,0,167.33,1132.28,31.13,49.97,0,0,13.23,0.04,0,0,2.02,0,0.02,0,17.14,22.96
2025-12-16T06:15:00Z,-6.73,-27.52,0,0,41,0,0.27,0,126.58,1158.54,43.91,64.72,0,0,13.75,0.04,0,0,1.97,0,0.02,0,16.68,21.71
2025-12-16T06:20:00Z,-0.07,-10.97,0,0,42,0,0.28,0,91.76,1164.17,57.83,79.48,0,0,14.27,0.02,0,0,2.02,0,0.02,0,17,11.93
2025-12-16T06:25:00Z,-5.56,0,17.54,0,42,0,0.27,0,58.06,1155.62,73.77,94.23,0,0,14.78,0,1.02,0,2.02,0,0.02,0,26.17,18.2
2025-12-16T06:30:00Z,-4.33,-22.93,0,0,42,0,0.27,0,103,1139.86,85.73,108.99,0,0,15.3,0.03,0,0,2.02,0,0.02,0,16.53,18.2
2025-12-16T06:35:00Z,-0.61,0,50.18,0,40,0,0.27,0,12.2,1117.39,101.4,133.9,0,0,15.6,0,3.1,0,1.92,0,0.02,0,44.65,25.76
2025-12-16T06:40:00Z,-6.11,0,65.25,-0.1,40,0,0.28,0,1.12,1101.74,119.34,158.82,0,0,15.9,0,4.07,0,1.92,0,0.02,0,53.41,-7
2025-12-16T06:45:00Z,-1.37,0,85.68,-0.1,41,0,0.27,0,6.3,1067.18,136.53,183.73,19.13,6.11,16.2,0,5.41,0,1.97,0,0.02,0,65.88,-7.25
2025-12-16T06:50:00Z,-0.81,0,158.32,-0.1,41,0,0.28,0,42.14,954.93,120.81,208.65,126.52,39.76,16.5,0,9.98,0,1.97,0,0.02,0,118.82,-7.25
2025-12-16T06:55:00Z,-16.02,0,234.49,-0.1,40,0,0.28,0,0,928.73,132.06,233.56,110.68,47.74,16.8,0,14.54,0,1.92,0,0.02,0,182.41,-11.66
2025-12-16T07:00:00Z,-11.69,0,229.44,-0.1,40,0,0.28,0,0,892.52,138.17,258.48,134.9,69.91,17.1,0,14.24,0,1.92,0,0.02,0,178.37,-80
2025-12-16T07:05:00Z,-1.53,0,361.03,-0.1,44,0,0.27,0,62.81,681.02,133.11,293.54,339.59,105.12,17.02,0,22.09,0,2.11,0,0.02,0,341.08,-20
2025-12-16T07:10:00Z,-107.89,0,309.73,-0.1,45,0,0.28,0,122.05,708.57,149.58,328.59,182.9,108.06,16.93,0,18.65,0,2.16,0,0.02,0,267,-15.08
2025-12-16T07:15:00Z,-85.58,0,294.14,-0.2,41,0,0.28,0,19.25,764.5,185.43,363.65,194.79,95.38,16.85,0,17.53,0,1.97,0,0.02,0,235.53,-59.5
2025-12-16T07:20:00Z,-26.86,0,360.3,-0.2,40,0,0.28,0,0,654.4,168.49,398.71,280.95,125.08,16.77,0,21.44,0,1.92,0,0.02,0,320.79,-100
2025-12-16T07:25:00Z,-30.01,0,500.08,-0.1,43,0,0.27,0,22.77,502.52,178.52,433.76,375.99,142.67,16.68,0,30.06,0,2.06,0,0.02,0,592.71,-141.71
2025-12-16T07:30:00Z,-28.15,0,556.01,-0.1,42,0,0.28,0,9.74,437.5,189.01,468.82,418.91,151.95,16.6,0,33.67,0,2.02,0,0.02,0,760.95,-102
2025-12-16T07:35:00Z,-25.77,0,603.31,0,43,0,0.28,0,2.66,431.95,116.37,510.93,359.68,248.65,16.77,0,36.36,0,2.06,0,0.02,0,968.79,-120.38
2025-12-16T07:40:00Z,-28.13,0,647.18,0,40,0,0.28,0,6.33,393.09,123.77,553.04,397.76,260.56,16.93,0,39.29,0,1.92,0,0.02,0,1121.37,-68.71
2025-12-16T07:45:00Z,-27.4,0,621.45,0,40,0,0.28,0,1.72,455.58,101.01,595.15,238.9,404.09,17.1,0,37.61,0,1.92,0,0.02,0,871,-68.71
2025-12-16T07:50:00Z,-5.48,0,520.13,0,40,0,0.28,0,6.11,504.56,2.95,637.25,204.04,420.73,17.27,0,31.53,0,1.92,0,0.02,0,603.49,-80
2025-12-16T07:55:00Z,-88.11,0,594.76,0,42,0,0.28,0,32.41,433.92,5.46,679.36,274.88,426.44,17.43,0,36.29,0,2.02,0,0.02,0,900.8,-68.71
2025-12-16T08:00:00Z,-105.75,0,577.83,0,40,0,0.28,0,19.9,444.31,3.53,721.47,264.64,440.32,17.6,0,34.48,0,1.92,0,0.02,0,800.56,-129
2025-12-16T08:05:00Z,-59.3,0,684.06,0,40,0,0.28,0,8.2,351.21,1.17,764.08,350.81,446.98,17.7,0,41.73,0,1.92,0,0.02,0,1242.98,-41.97
2025-12-16T08:10:00Z,-64.37,0,536.18,-0.1,43,0,0.28,0,48.27,347.89,18.07,806.69,300.39,448.59,17.8,0,32.42,0,2.06,0,0.02,0,623.96,-20
2025-12-16T08:15:00Z,-27.42,0,444.39,-0.1,40,0,0.28,0,15.48,398.08,11.55,849.3,286.22,455,17.9,0,26.18,0,1.92,0,0.02,0,400.36,-160.11
2025-12-16T08:20:00Z,-9.52,0,596.76,-0.1,43,0,0.28,0,28.93,269,6.01,891.91,373.14,475.54,18,0,34.8,0,2.06,0,0.02,0,699.57,-41.97
2025-12-16T08:25:00Z,-86.24,0,516.78,-0.1,40,0,0.28,0,24.7,317.86,16.32,934.52,243.56,460.69,18.1,0,30.06,0,1.92,0,0.02,0,525.58,-155.84
2025-12-16T08:30:00Z,-29.55,0,515.54,0,40,0,0.28,0,22.7,308.93,3.3,977.14,276.62,482.65,18.2,0,29.98,0,1.92,0,0.02,0,474.42,-41.97
2025-12-16T08:35:00Z,-70.52,0,360.75,-0.1,42,0,0.28,0,21.94,399.69,14.25,1015.97,229.32,480.96,18.35,0,21.03,0,2.02,0,0.02,0,260.43,-41.97
2025-12-16T08:40:00Z,-111.28,0,428.49,-0.1,40,0,0.28,0,12.79,354.74,13.35,1054.81,254.55,481.29,18.5,0,24.5,0,1.92,0,0.02,0,338.88,-68.71
2025-12-16T08:45:00Z,-171.05,0,472.62,-0.1,42,0,0.28,0,10.23,333.52,6.1,1093.65,238.29,501.06,18.65,0,27.36,0,2.02,0,0.02,0,418.94,-68.71
2025-12-16T08:50:00Z,-190.24,0,508.13,-0.1,40,0,0.28,0,0,306.55,2.88,1132.48,254.23,499.04,18.8,0,29.36,0,1.92,0,0.02,0,479.29,-68.71
