date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-12-11T23:25:00Z,-0.17,0,-496.9,834.24,6156.59,18.76,0,0.23,40.87,10.17,579.17,368.96,0.01,0,19.92,32.07,54.13,460.93,0.05,0,0.01,2.05,996.2,202.22
2024-12-11T23:30:00Z,-1.21,0,-422.8,767.07,6125.95,18.71,0,0.17,40.95,0.04,561.97,390.43,0.01,0,19.9,27.29,49.43,458.63,0.05,0,0.01,2.06,974.37,158.99
2024-12-11T23:35:00Z,-4.7,0,-516.5,774.67,6120.14,19.67,0,0.2,40.97,42.34,558.74,395.23,0.01,0,19.9,33.13,50.72,458.23,0.06,0,0.01,2.06,975.17,154.31
2024-12-11T23:40:00Z,-0.18,0,-486,736.64,6099.31,20,0,0.19,41.02,91.04,573.97,405.13,0.01,0,19.9,30.84,47.68,456.75,0.06,0,0.01,2.06,950.19,205.11
2024-12-11T23:45:00Z,-1.33,0,-431.1,758.14,6020.5,19.77,0,0.18,41.34,1.32,570.59,398.24,0.01,0,19.9,27.7,49.33,450.92,0.06,0,0.01,2.07,971.86,151.94
2024-12-11T23:50:00Z,-0.17,0,-495.2,751.59,6081.71,19.71,0,0.17,41,90.91,581.08,385.84,0.01,0,19.9,31.46,49.31,455.34,0.06,0,0.01,2.06,958.04,178.92
2024-12-11T23:55:00Z,-4.91,0,-418.2,696.9,6056.66,19.9,0,0.2,40.88,0.08,561.49,366.51,0.01,0,19.9,27.04,45.96,453.49,0.06,0,0.01,2.05,960.96,150.01
2024-12-12T00:00:00Z,-3.74,0,-368.5,718.84,6113.93,20.33,0,0.23,41.02,0.56,483.95,364.92,0.01,0,19.9,24.12,46.86,457.74,0.06,0,0.01,2.06,975.98,133.76
2024-12-12T00:05:00Z,-16.84,0,-394.3,771.4,6113.91,19.75,0,0.18,41.15,0,379.3,351.57,0.01,0,19.83,26.25,49.76,457.68,0.06,0,0.01,2.06,1013.37,134.77
2024-12-12T00:10:00Z,-0.17,0,-422.7,843.37,6168.99,19.92,0,0.21,40.31,3.03,286.69,335.75,0.01,0,19.77,28.6,52.87,461.69,0.06,0,0.01,2.02,1047.95,150.56
2024-12-12T00:15:00Z,-2.05,0,-434.6,812.85,6168.28,19.86,0,0.29,40.15,0.06,329.47,323.31,0.01,0,19.7,29.28,50.83,461.61,0.06,0,0.02,2.01,1033.91,150.01
2024-12-12T00:20:00Z,-0.5,0,-517.6,849.42,6158.15,19.96,0,0.23,39.88,0.09,322.67,315.37,0.01,0,19.63,34.95,53.11,460.87,0.06,0,0.01,2,1051.82,129.88
2024-12-12T00:25:00Z,-4.83,0,-378,718.33,6194.5,20.1,0,0.18,39.78,2.55,232.49,306.78,0.01,0,19.57,25.9,45.04,463.54,0.06,0,0.01,2,1021.37,158.91
2024-12-12T00:30:00Z,-14.75,0,-534.4,819.91,6135.37,20.31,0,0.2,39.85,0.17,335.75,304.45,0.01,0,19.5,36.05,51.65,459.11,0.06,0,0.01,2,1046.52,124.82
2024-12-12T00:35:00Z,-5.08,0,-324.7,601.81,6181.27,21.26,0,0.23,39.6,1.89,247.55,303.82,0.01,0,19.47,22.2,37.95,462.56,0.06,0,0.01,1.99,983.01,128
2024-12-12T00:40:00Z,-5.93,0,-373.4,626.4,6235.03,21.05,0,0.2,40.04,0.73,152.27,304.44,0.01,0,19.43,25.91,39.26,466.62,0.06,0,0.01,2.01,1006.34,125.02
2024-12-12T00:45:00Z,-28.18,0,-338.7,597.83,6250.8,21.13,0,0.17,40.27,0,111.25,294.41,0.01,0,19.4,23.69,37.39,467.8,0.06,0,0.01,2.02,1008.66,113.77
2024-12-12T00:50:00Z,-3.19,0,-397.5,668.32,6362.94,21.09,0,0.26,40.19,2.93,26.19,294.65,0.01,0,19.37,28.17,42.17,476.1,0.06,0,0.02,2.02,1040,150.01
2024-12-12T00:55:00Z,-12.42,0,-689.8,817.64,6383.06,21.23,0,0.18,40.73,1.59,141.15,299.66,0.01,0,19.33,48.04,51.09,477.59,0.06,0,0.01,2.04,1079.23,123.76
2024-12-12T01:00:00Z,-12.26,0,-465.2,575.15,6364.74,20.93,0,0.2,40.83,0,119.53,305.11,0.01,0,19.3,32.48,36.69,476.26,0.06,0,0.01,2.05,998.69,126.68
2024-12-12T01:05:00Z,-0.17,0,-532.3,620.67,6401.07,20.69,0,0.2,40.96,1.76,22.69,306.76,0.01,0,19.25,37.69,39.41,478.95,0.06,0,0.01,2.06,1027.03,127.94
2024-12-12T01:10:00Z,-0.16,0,-636.7,778.11,6382.96,20.88,0,0.26,40.81,7.23,20.98,305.54,0.01,0,19.2,45.07,48.36,477.68,0.06,0,0.02,2.05,1080.81,150.01
2024-12-12T01:15:00Z,-0.75,0,-659.4,797.47,6304.27,19.24,0,0.18,40.88,0.04,66.45,309.22,0.01,0,19.15,46.37,49.48,471.9,0.06,0,0.01,2.05,1083.83,132.03
2024-12-12T01:20:00Z,-0.48,0,-633.2,779.8,6296.87,18.84,0,0.18,40.84,1.75,51.86,322.13,0.01,0,19.1,44.53,48.53,471.4,0.05,0,0.01,2.05,1077.29,132.01
2024-12-12T01:25:00Z,-1.64,0,-634.8,785.85,6280.64,18.82,0,0.24,40.94,0.16,20.57,322.36,0.01,0,19.05,44.86,48.62,470.24,0.05,0,0.01,2.05,1085.92,129
2024-12-12T01:30:00Z,-0.2,0,-532,522.42,6349.58,19.01,0,0.21,40.66,6.37,20.97,321.71,0.01,0,19,37.57,32.36,475.24,0.06,0,0.01,2.04,993.29,150.01
2024-12-12T01:35:00Z,-0.17,0,-716.9,687.22,6295.82,17.64,0,0.2,40.98,0.41,89.56,315.73,0.01,0,18.98,50.2,42.13,471.31,0.05,0,0.01,2.06,1042.59,150.01
2024-12-12T01:40:00Z,-0.22,0,-579.8,567.52,6299.19,16.78,0,0.2,40.55,1.7,105.44,309.38,0.01,0,18.97,40.55,34.89,471.64,0.05,0,0.01,2.03,998.43,150.01
2024-12-12T01:45:00Z,-3.87,0,-659.8,546.8,6273.21,16.91,0,0.21,40.67,0,196.88,314.76,0.01,0,18.95,45.51,33.81,469.83,0.05,0,0.01,2.04,980.59,150.01
2024-12-12T01:50:00Z,-12.28,0,-668.3,525.14,6319.99,16.81,0,0.23,41.14,1.58,155.23,333.17,0.01,0,18.93,46.26,32.31,473.33,0.05,0,0.01,2.06,978.02,150.01
2024-12-12T01:55:00Z,-33.64,0,-614.5,499.29,6303.29,16.69,0,0.21,40.94,0,156.03,317.04,0.01,0,18.92,42.63,30.84,472,0.05,0,0.01,2.05,975.58,150.01
2024-12-12T02:00:00Z,-35.25,0,-599,510.25,6304.29,16.91,0,0.2,41.11,0.87,164.63,313.2,0.01,0,18.9,41.52,31.66,472.11,0.05,0,0.01,2.06,978.19,150.01
2024-12-12T02:05:00Z,-35.61,0,-636.7,505.85,6288.91,16.86,0,0.2,41.19,0.06,180.65,299.93,0.01,0,18.87,44.12,31.44,470.99,0.05,0,0.01,2.07,977.99,165.74
2024-12-12T02:10:00Z,-35.36,0,-547.1,399.17,6285.4,16.89,0,0.2,41.07,1.02,225.06,295.3,0.01,0,18.83,37.68,25,470.7,0.05,0,0.01,2.06,938.55,191.19
2024-12-12T02:15:00Z,-35.46,0,-558.5,467.11,6252.83,16.87,0,0.2,41.52,0.24,230.57,283.96,0.01,0,18.8,38.49,29.09,468.31,0.05,0,0.01,2.08,959.69,210.41
2024-12-12T02:20:00Z,-82.45,0,-443,383.87,6210.42,16.87,0,0.21,41.27,3.1,228.7,273.6,0.01,0,18.77,30.56,24,465.17,0.05,0,0.01,2.07,942.73,167.41
2024-12-12T02:25:00Z,-1.3,0,-550.8,409.62,6224.7,16.87,0,0.21,41.11,8.57,233.27,280.96,0.01,0,18.73,37.91,25.98,466.24,0.05,0,0.01,2.06,937.25,206.72
2024-12-12T02:30:00Z,-11.59,0,-533.5,427.54,6138.79,17.02,0,0.22,41.12,0,225.84,262.66,0.01,0,18.7,36.87,27.08,459.86,0.05,0,0.01,2.06,949.83,150.01
2024-12-12T02:35:00Z,-0.5,0,-535.1,413.19,6191.28,17.09,0,0.2,40.92,0.12,170.68,266.3,0.01,0,18.63,37.28,26.16,463.77,0.05,0,0.01,2.05,951.08,205.23
2024-12-12T02:40:00Z,-0.32,0,-456.1,352.83,6158.08,16.83,0,0.2,41.13,0.53,227.37,277.13,0.01,0,18.57,31.44,22.41,461.25,0.05,0,0.01,2.06,922.22,165.37
2024-12-12T02:45:00Z,-4.21,0,-536.2,415.89,6149.34,16.87,0,0.26,41.1,1.8,237.33,274.57,0.01,0,18.5,36.91,26.48,460.59,0.05,0,0.02,2.06,941.44,203.84
2024-12-12T02:50:00Z,-4.22,0,-483.2,408.8,6117.25,17.12,0,0.18,41.29,0.1,230.06,276.21,0.01,0,18.43,33.29,26.17,458.26,0.05,0,0.01,2.07,940.08,206.43
2024-12-12T02:55:00Z,-5.96,0,-441.2,375.64,6093.5,16.84,0,0.27,41.02,0.07,229.99,278.85,0.01,0,18.37,30.38,24.14,456.47,0.05,0,0.02,2.06,929.85,206.5
2024-12-12T03:00:00Z,-6.38,0,-512.9,449.61,6079.73,18.03,0,0.23,41.16,0.17,233.83,280.34,0.01,0,18.3,35.27,28.58,455.46,0.05,0,0.01,2.07,951.83,166.98
2024-12-12T03:05:00Z,-15.18,0,-477.7,489.93,6040.55,18,0,0.26,41.4,0,225.62,277.49,0.01,0,18.25,32.89,31.14,452.56,0.05,0,0.02,2.08,967.06,160.75
2024-12-12T03:10:00Z,-5.14,0,-472.3,451.44,6098.68,17.88,0,0.21,41.24,6.35,242.16,272.53,0.01,0,18.2,32.46,28.67,456.86,0.05,0,0.01,2.07,949.97,209.44
2024-12-12T03:15:00Z,-4.23,0,-488.9,463.32,6034,18.06,0,0.21,40.69,0,230.04,265.06,0.01,0,18.15,33.7,29.4,452.06,0.05,0,0.01,2.04,958.58,150.01
2024-12-12T03:20:00Z,-4.13,0,-506.1,442.25,6057.83,18.1,0,0.2,39.67,9.42,222.34,269.8,0.01,0,18.1,34.87,28.2,453.82,0.05,0,0.01,1.99,951.56,205.35
2024-12-12T03:25:00Z,-4.13,0,-485.9,417.42,6053.51,18.01,0,0.23,39.02,5.73,240.15,259.68,0.01,0,18.05,33.45,26.55,453.45,0.05,0,0.01,1.96,942.89,210.95
2024-12-12T03:30:00Z,-4.07,0,-415.6,387.76,6046.53,17.92,0,0.21,39.21,3.32,238.92,256.18,0.01,0,18,28.64,25.01,452.97,0.05,0,0.01,1.97,934.71,210.75
2024-12-12T03:35:00Z,-4.72,0,-373,437.42,5995.74,17.88,0,0.19,39.26,10.43,233.37,248.08,0.01,0,17.98,25.72,28.18,449.21,0.05,0,0.01,1.97,950.21,212.13
2024-12-12T03:40:00Z,-4.28,0,-361.1,391.43,5995.26,17.9,0,0.2,39.04,1.26,242.56,247.53,0.01,0,17.97,24.9,25.18,449.16,0.05,0,0.01,1.96,936.17,206.48
2024-12-12T03:45:00Z,-4.18,0,-434.5,431.66,5975.31,17.95,0,0.23,39.39,102.76,235.4,245.21,0.01,0,17.95,29.54,27.76,447.72,0.05,0,0.01,1.98,935.59,212.24
2024-12-12T03:50:00Z,-4.31,0,-444,484.11,5975.9,18.26,0,0.23,39.71,72.49,236.86,229.05,0.01,0,17.93,30.39,31.16,447.76,0.05,0,0.01,1.99,958.69,209.46
2024-12-12T03:55:00Z,-4.73,0,-388.8,622.2,5940.1,17.51,0,0.2,39.43,1.04,234.69,216.9,0.01,0,17.92,26.95,40.21,445.07,0.05,0,0.01,1.98,1016.6,207.67
2024-12-12T04:00:00Z,-13.62,0,-465.1,733.35,5927.16,17.52,0,0.2,38.74,1.92,233.39,212.2,0.01,0,17.9,32.26,48.03,444.12,0.05,0,0.01,1.94,1062.02,185.27
2024-12-12T04:05:00Z,-5.49,0,-426.5,763.18,5891.01,17.54,0,0.23,38.27,4.93,241.26,199.67,0.01,0,17.85,29.58,50.38,441.4,0.05,0,0.01,1.92,1071.66,190.09
2024-12-12T04:10:00Z,-4.19,0,-435.2,741.14,5959.39,18.2,0,0.2,38.22,14.34,254.94,190.91,0.01,0,17.8,30.13,48.96,446.41,0.05,0,0.01,1.92,1058.72,261.62
2024-12-12T04:15:00Z,-4.86,0,-439.9,686.58,6090.86,18.45,0,0.2,38.53,0.54,235.67,176.44,0.01,0,17.75,30.72,46.02,456.1,0.05,0,0.01,1.93,1046.33,204.65
2024-12-12T04:20:00Z,-4.16,0,-417,766.58,6040.23,18.1,0,0.21,38.86,0.97,240.39,164.85,0.01,0,17.7,29.13,51.33,452.27,0.05,0,0.01,1.95,1075.61,207.27
2024-12-12T04:25:00Z,-4.19,0,-420.4,796.87,6069.09,18.18,0,0.2,39.04,3.52,247.09,158.22,0.01,0,17.65,29.36,53.41,454.37,0.05,0,0.01,1.96,1084.95,243.2
2024-12-12T04:30:00Z,-4.87,0,-419.9,783.38,6055.19,19.13,0,0.18,38.23,0.82,233.84,147.35,0.01,0,17.6,29.43,53.02,453.29,0.06,0,0.01,1.92,1086.96,204.77
2024-12-12T04:35:00Z,-4.2,0,-500.3,778.45,6076.19,18.95,0,0.18,38.08,0.44,319.34,139.28,0.01,2.05,17.58,34.67,53.25,454.82,0.05,0,0.01,1.91,1073.99,196.67
2024-12-12T04:40:00Z,-4.28,0,-495.6,768.06,6078.12,18.95,0,0.26,37.96,0.08,310.94,136.58,0.01,4.11,17.57,34.4,52.65,454.97,0.05,0,0.02,1.91,1072.04,196.95
2024-12-12T04:45:00Z,-4.33,0,-435.9,713.37,6086.05,19.04,0,0.18,39.09,0.12,315.8,130.03,0.01,6.16,17.55,30.26,49.2,455.51,0.06,0,0.01,1.96,1050.49,205.74
2024-12-12T04:50:00Z,-4.26,0,-460.3,875.12,6077,18.87,0,0.21,39.63,1.02,315.85,130.39,0.59,8.21,17.53,31.95,60.52,454.85,0.05,0,0.01,1.99,1109.22,254.89
2024-12-12T04:55:00Z,-4.39,0,-392.1,766.45,6085.78,19.12,0,0.15,41.13,3.74,319.69,128.13,1.26,10.27,17.52,27.19,53.35,455.5,0.06,0,0.01,2.06,1065.94,247.01
2024-12-12T05:00:00Z,-4.86,0,-274.3,690.97,6057.73,21.2,0,0.2,40.6,0.9,313.08,125.75,4.08,12.32,17.5,19.04,48.34,453.45,0.06,0,0.01,2.04,1037.92,254.89
2024-12-12T05:05:00Z,-4.25,0,-234.7,652.57,6084.88,21.05,0,0.18,40.11,12.34,322.63,121.03,13.03,40.28,17.65,16.23,45.7,455.41,0.06,0,0.01,2.01,1013.8,268.77
2024-12-12T05:10:00Z,-4.25,0,-221,696.41,6137.23,21.04,0,0.18,40.08,0.64,324.71,120.21,32.49,68.24,17.8,15.27,48.3,459.15,0.06,0,0.01,2.01,1018.55,285.99
2024-12-12T05:15:00Z,-4.16,0,-225.9,647.69,6141.82,21,0,0.2,40.46,45.6,328.96,122.63,59.89,96.21,17.95,15.42,44.88,459.48,0.06,0,0.01,2.03,985.54,299.98
2024-12-12T05:20:00Z,-4.42,0,-68.7,482.65,6094.35,21.21,0,0.2,40.05,12.66,327.72,121.87,117.22,124.17,18.1,4.67,33.62,455.96,0.06,0,0.01,2.01,927.06,287.35
2024-12-12T05:25:00Z,-4.25,0,-97.3,470.2,6111.84,20.91,0,0.21,40.51,25.92,322.54,121.11,189.47,152.13,18.25,6.54,32.73,457.31,0.06,0,0.01,2.03,908.69,289.07
2024-12-12T05:30:00Z,-13.98,0,-202.8,481.69,5983.46,20.94,0,0.2,40.37,0.17,403.18,115.91,277.52,180.09,18.4,13.34,34.23,447.82,0.06,0,0.01,2.03,893.45,163.68
2024-12-12T05:35:00Z,-7.64,0,-389,496.59,5994.11,21.04,0,0.17,40.5,4.8,417.25,121.88,396.55,243.83,18.52,25.07,35.01,448.73,0.06,0,0.01,2.03,871.2,150.01
2024-12-12T05:40:00Z,-3.84,0,-429.2,411.85,6004.09,21.15,0,0.24,40.9,2.72,364.29,123.75,561.88,307.58,18.63,27.22,28.7,449.44,0.06,0,0.01,2.05,826.02,140.91
2024-12-12T05:45:00Z,-3.86,0,-378.2,347.3,5949.11,21.07,0,0.18,40.68,64.99,262.81,126.72,713.15,371.32,18.75,23.57,23.89,445.35,0.06,0,0.01,2.04,787.8,145.53
2024-12-12T05:50:00Z,-6.21,0,-391.5,322.46,5898.7,21.14,0,0.23,39.96,38.18,202.97,131.74,871.2,435.07,18.87,24.11,22.38,441.64,0.06,0,0.01,2.01,766.56,115.85
2024-12-12T05:55:00Z,-3.59,0,-274.7,74.63,5910.42,21.17,0,0.23,39.73,6.25,208.27,140.79,1009.57,498.81,18.98,16.65,5.14,442.49,0.06,0,0.01,1.99,694.53,108.89
2024-12-12T06:00:00Z,-3.98,0,-364.91,0,5859.1,21.01,0,0.23,39.86,15.63,199.01,148.27,1218.69,562.56,19.1,21.44,0,438.72,0.06,0,0.01,2,653.92,108.59
2024-12-12T06:05:00Z,-4.54,0,-299.48,0,5777.45,21.02,0,0.2,39.84,3.12,101.89,151.1,1360.14,657.88,19.17,17.47,0,432.79,0.06,0,0.01,2,641.43,105.33
2024-12-12T06:10:00Z,-5.09,0,-361.71,0,5692.71,20.99,0,0.18,39.4,0,100.35,158.04,1481.24,753.21,19.23,20.68,0,426.46,0.06,0,0.01,1.98,621.1,78.84
2024-12-12T06:15:00Z,-4.39,0,-357.49,0,5633.95,21.27,0,0.23,39.75,1.13,102.32,159.55,1599.76,848.53,19.3,20.06,0,422.1,0.06,0,0.01,1.99,602.8,89.82
2024-12-12T06:20:00Z,-3.68,0,-459.56,0,5574.23,20.67,0,0.2,39.32,0.84,102.33,154.27,1760.35,943.86,19.37,25.21,0,417.67,0.06,0,0.01,1.97,582.1,85
2024-12-12T06:25:00Z,-4.04,0,-509.99,0,5538.85,20.63,0,0.17,39.61,3,102.57,149.86,1867.12,1039.18,19.43,27.55,0,415.11,0.06,0,0.01,1.99,566.92,76.44
2024-12-12T06:30:00Z,-7.8,0,-624.91,0,5528.57,20.98,0,0.17,39.46,8.79,102.85,142.74,1956.81,1134.51,19.5,33.37,0,414.42,0.06,0,0.01,1.98,553.75,72.68
2024-12-12T06:35:00Z,-11.24,0,-607.11,0,5433.58,17.17,0,0.23,38.84,0.34,101.5,129.26,2048.48,1248.38,19.57,32,0,407.47,0.05,0,0.01,1.95,539.31,57.01
2024-12-12T06:40:00Z,-11.51,0,-613.23,0,5352.69,11.51,0,0.2,34.66,0,72.5,120.68,2128.07,1362.26,19.63,32.04,0,401.55,0.03,0,0.01,1.74,526.8,57.01
2024-12-12T06:45:00Z,-11.65,0,-605.87,0,5263.02,10.77,0,0.17,34.65,5.73,20.8,112.19,2195.85,1476.14,19.7,31.45,0,394.92,0.03,0,0.01,1.74,515.54,51.45
2024-12-12T06:50:00Z,-16.93,0,-527.86,0,5125.1,10.91,0,0.23,34.8,0,21.34,99.54,2248.85,1590.01,19.77,27.06,0,384.79,0.03,0,0.01,1.75,502.47,56.18
2024-12-12T06:55:00Z,-19.92,0,-437.78,0,4979.4,1.42,0,0.18,34.53,0,21.02,94.82,2285.8,1703.89,19.83,22.17,0,373.93,0.01,0,0.01,1.73,489.67,53.73
2024-12-12T07:00:00Z,-14.07,0,-419.76,0,4871.07,2.11,0,0.21,34.65,0,21.43,91.34,2334.09,1817.76,19.9,20.98,0,365.87,0.01,0,0.01,1.74,476.02,44.26
2024-12-12T07:05:00Z,-27.73,0,-410.04,32.6,4755.69,2.67,0,0.2,34.75,0,20.93,90.75,2357.84,1930.19,20.07,20.26,1.69,357.23,0.01,0,0.01,1.74,468.32,57.01
2024-12-12T07:10:00Z,-8.84,-79.4,-254.52,0,4681.39,2.65,0,0.21,34.63,0.81,21.22,89.35,2398.91,2042.62,20.23,12.31,0,351.71,0.01,0,0.01,1.74,458.5,85
2024-12-12T07:15:00Z,-10.02,-180.6,-410.5,94.4,4719.58,2.64,0,0.2,34.92,1.98,21.08,89.23,2427.2,2155.05,20.4,19.55,4.98,354.49,0.01,0,0.01,1.75,468.26,77.69
2024-12-12T07:20:00Z,-10.42,-190.9,-394.33,172.7,4638.79,2.79,0,0.17,35.17,0.05,21.17,88.82,2452.95,2267.47,20.57,18.58,9,348.47,0.01,0,0.01,1.76,467.79,94.19
2024-12-12T07:25:00Z,-8.88,-270.6,-273.62,54.3,4649.68,2.76,0,0.21,35.01,4.56,21.3,92.41,2464.58,2379.9,20.73,12.73,2.75,349.1,0.01,0,0.01,1.76,452.37,84.62
2024-12-12T07:30:00Z,-12.66,-372.5,-262.45,117.6,4623.92,2.69,0,0.2,36.92,0,20.97,91.77,2459.75,2492.33,20.9,12.04,5.94,347.25,0.01,0,0.01,1.85,459.24,58.54
2024-12-12T07:35:00Z,-12.38,-382.9,-338.4,95.3,4644.43,2.68,0,0.2,37.25,0,21.15,96.57,2494.94,2597.59,21.17,15.45,4.75,348.76,0.01,0,0.01,1.87,449.98,60
2024-12-12T07:40:00Z,-11.52,-382.7,-399.84,18.6,4619.53,2.69,0,0.18,36.78,0,21.06,96.81,2503.66,2702.84,21.43,18.2,0.92,346.93,0.01,0,0.01,1.85,433.79,57.01
2024-12-12T07:45:00Z,-10.07,-380.7,-427.99,34.9,4528.12,2.76,0,0.2,34.47,0,21.12,101.76,2514.31,2808.1,21.7,19.3,1.71,340.32,0.01,0,0.01,1.73,425.22,30.61
2024-12-12T07:50:00Z,-9.43,-381.2,-362.75,51.2,4444.16,2.77,0,0.2,34.57,0,21.06,100.92,2511.21,2913.36,21.97,16.26,2.49,334.23,0.01,0,0.01,1.73,419.21,42.48
2024-12-12T07:55:00Z,-15.37,-379.7,-285.48,80.9,4334.37,2.73,0,0.2,34.33,0,21.18,99.84,2521.03,3018.61,22.23,12.66,3.87,326.18,0.01,0,0.01,1.72,413.08,57.01
2024-12-12T08:00:00Z,-14.87,-380.2,-432.16,162.5,4284.07,2.73,0,0.21,34.26,0,21.15,103.92,2522.45,3123.87,22.5,19.07,7.78,322.55,0.01,0,0.01,1.72,412.62,54.42
2024-12-12T08:05:00Z,-8.84,-381.6,-518.54,290.9,4215.22,2.73,0,0.2,34,0.28,21.32,105.9,2549.32,3221.44,22.77,22.63,13.76,317.33,0.01,0,0.01,1.71,415.88,33.6
2024-12-12T08:10:00Z,-10.12,-381.3,-361.18,174.1,4103.89,2.73,0,0.2,34.3,1.71,20.97,98.09,2536.5,3319.01,23.03,15.63,8.23,308.99,0.01,0,0.01,1.72,396.05,79.82
2024-12-12T08:15:00Z,-12.31,-380.1,-321.65,127.9,4052.65,3.19,0,0.2,34.3,0.26,21.09,98.94,2571.48,3416.58,23.3,13.78,5.95,305.08,0.01,0,0.01,1.72,383.46,80.22
2024-12-12T08:20:00Z,-9.13,-379.7,-306.56,106.7,4030.63,3.17,0,0.4,35.14,0.45,20.88,98.18,2569.13,3514.15,23.57,13.1,4.92,303.34,0.01,0,0.02,1.76,376.29,80.27
2024-12-12T08:25:00Z,-11.89,-381.3,-467.56,265.2,3937.14,3.11,0,0.41,34.25,11.21,21.12,91.27,2574.4,3611.73,23.83,19.75,12.11,296.28,0.01,0,0.02,1.72,380.49,57.01
2024-12-12T08:30:00Z,-8.96,-380.9,-328.73,205.6,3849.85,3.11,0,0.4,34.39,0.45,20.94,91.77,2531.12,3709.3,24.1,13.85,9.44,289.65,0.01,0,0.02,1.73,369.63,57.04
2024-12-12T08:35:00Z,-9.18,-382.5,-271.75,178.2,3776.12,3.15,0,0.21,34.25,0,21.03,92.52,2491.97,3786.88,24.33,11.42,8.06,284.12,0.01,0,0.01,1.72,362.02,35.51
2024-12-12T08:40:00Z,-12.42,-380.6,-187.85,167.4,3700.28,3.12,0,0.2,32.97,0,21.27,99.75,2544.69,3864.46,24.57,7.75,7.51,278.38,0.01,0,0.01,1.65,352.76,48.71
2024-12-12T08:45:00Z,-17.97,-380.1,-223.63,239.7,3608.02,3.11,0,0.19,32.89,0,20.88,107.11,2516.48,3942.04,24.8,9.16,10.65,271.47,0.01,0,0.01,1.65,351.75,35.4
2024-12-12T08:50:00Z,-17.13,-377.8,-104.18,140.1,3595.86,3.1,0,0.21,32.92,0.44,20.94,114.13,2521.12,4019.63,25.03,4.25,6.21,270.5,0.01,0,0.01,1.65,340.21,36.62
2024-12-12T08:55:00Z,-15.25,-381.5,-62.56,92,3519.47,3.1,0,0.21,31.95,0.01,21.47,119.36,2560.84,4097.21,25.27,2.51,4.09,264.81,0.01,0,0.01,1.6,328.1,35.32
2024-12-12T09:00:00Z,-19.01,-380.6,-206.71,131.3,3466.13,3.19,0,0.21,29.9,0,21.21,119.8,2578.69,4174.79,25.5,8.22,5.75,260.87,0.01,0,0.01,1.5,323.02,12.62
2024-12-12T09:05:00Z,-16.83,-379.2,-116.69,127,3422.69,3.08,0,0.22,27.91,0.25,21.21,123.9,2551.88,4251.28,25.7,4.63,5.64,257.63,0.01,0,0.01,1.4,319.67,12.96
2024-12-12T09:10:00Z,-20.99,-379.5,0,42.76,3433,3.1,0,0.18,27.93,2.52,20.92,129.12,2603.87,4327.77,25.9,0,2.54,258.43,0.01,0,0.01,1.4,311.6,36.82
2024-12-12T09:15:00Z,-30.3,-380.1,0,114.24,3352.04,3.1,0,0.18,27.9,0,20.97,129.65,2509.17,4404.26,26.1,0,7.79,252.39,0.01,0,0.01,1.4,316.37,13.31
2024-12-12T09:20:00Z,-41.48,-382.1,0,134.41,3276.33,3.18,0,0.18,31.03,0,20.94,135.49,2507,4480.75,26.3,0,8.21,246.78,0.01,0,0.01,1.56,311.1,9.86
2024-12-12T09:25:00Z,-41.74,-381,0,89.38,3228.6,3.08,0,0.18,30.92,0,21,140.24,2520.51,4557.24,26.5,0,4.42,243.18,0.01,0,0.01,1.55,299.32,9.8
2024-12-12T09:30:00Z,-52.32,-379.1,-90.06,101.5,3195.08,3.09,0,0.19,30.89,0,20.94,146.95,2608.36,4633.73,26.7,3.42,4.32,240.71,0.01,0,0.01,1.55,291.34,0
2024-12-12T09:35:00Z,-41.57,-379.6,-79.91,103.9,3177.74,3.08,0,0.18,30.89,0.68,21.03,151.88,2617.24,4684.43,26.63,3.02,4.46,239.43,0.01,0,0.01,1.55,288.57,-9.5
2024-12-12T09:40:00Z,-37.43,-378.7,-166.95,248.8,3134.04,3.52,0,0.21,30.95,0.68,21.09,159.3,2604.86,4735.13,26.57,6.27,10.35,236.16,0.01,0,0.01,1.55,294.38,-9.5
2024-12-12T09:45:00Z,-41.07,-380.1,-173.73,337.1,3111.16,3.43,0,0.18,30.93,0.44,21.32,152.44,2544.64,4785.84,26.5,6.57,13.84,234.49,0.01,0,0.01,1.55,300.48,-11.95
2024-12-12T09:50:00Z,-32.19,-379.5,-98.49,224.4,3120.78,3.44,0,0.18,30.97,37.39,20.97,162.43,2483.51,4836.54,26.43,3.74,9.31,235.19,0.01,0,0.01,1.55,291.93,9.6
2024-12-12T09:55:00Z,-48.61,-379.4,0,163.95,3130.6,3.1,0,0.18,30.89,2.3,20.86,136.56,2548.2,4887.24,26.37,0,7.89,235.93,0.01,0,0.01,1.55,289.6,32.78
