date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-03-04T17:55:00Z,-3.58,0,-267.8,0,6380.93,16.1,1235.82,155.27,45.4,215.62,347.9,425.27,389.07,237.35,27.13,15.45,0,473.78,0.06,47.86,7.51,2.43,674.95,219.44
2025-03-04T18:00:00Z,0,0,-269.5,0,6402.06,16.5,1242.16,163.85,45.24,322.29,367.77,433.52,294.94,186.92,26.9,15.5,0,475.58,0.06,48.12,7.93,2.42,676.03,297.8
2025-03-04T18:05:00Z,-1.18,0,-373.55,0,6445.27,16.5,1244.84,164.13,45.55,338.38,528.03,434.97,211.68,159.86,26.75,21.29,0,478.86,0.06,48.15,7.94,2.43,672.19,200
2025-03-04T18:10:00Z,-0.9,0,-285.9,0,6462.32,16.2,1252.11,164.13,45.85,286.99,418.45,412.92,121.92,132.79,26.6,16.79,0,480.34,0.06,48.43,7.94,2.45,694.5,209.84
2025-03-04T18:15:00Z,-0.17,0,-257.35,0,6501.48,17.7,1244.8,165.17,45.85,241.3,416.19,412.88,74.78,105.72,26.45,15.3,0,483.44,0.07,48.18,7.99,2.45,704.92,224.81
2025-03-04T18:20:00Z,-4.17,0,-348.6,0,6489.24,16.5,1233.73,164.91,45.95,275.34,548.3,423.57,42.6,78.66,26.3,20.4,0,482.62,0.06,47.79,7.98,2.46,696.63,229.34
2025-03-04T18:25:00Z,-0.1,0,-368.1,0,6538.48,16.2,1251.93,164.71,45.95,301.65,593.43,430.71,22.06,51.59,26.15,21.42,0,486.18,0.06,48.43,7.97,2.46,694.5,301.45
2025-03-04T18:30:00Z,-3.72,0,-401.4,0,6556.64,16.1,1244.71,164.82,46.05,317.5,574.95,457.42,7.55,24.53,26,23.35,0,487.44,0.06,48.14,7.97,2.46,696.58,218.95
2025-03-04T18:35:00Z,-1.86,0,-381.75,0,6526.84,17.5,1240.95,164.82,46.25,326.76,548.68,516.79,2.28,20.47,25.87,22.11,0,485.33,0.07,48.03,7.97,2.47,693.56,215.23
2025-03-04T18:40:00Z,-0.23,0,-420.55,0,6517.01,16,1243.42,164.61,46.2,364.44,544.17,544.88,1.18,16.41,25.73,24.19,0,484.6,0.06,48.15,7.96,2.47,689.19,202.67
2025-03-04T18:45:00Z,-4.23,0,-428.85,0,6525.85,17.5,1248.5,165.15,46.21,349.65,450.31,574.24,1.08,12.36,25.6,24.88,0,485.22,0.07,48.32,7.99,2.47,695.52,214.68
2025-03-04T18:50:00Z,-0.47,0,-437.7,0,6528.82,16.4,1251.75,165.15,46.31,276.61,460.8,574.17,1.08,8.3,25.47,25.56,0,485.47,0.06,48.43,7.99,2.48,700.28,211.09
2025-03-04T18:55:00Z,-0.1,0,-395.55,0,6558.64,17.5,1254.15,166.11,46.51,270.49,453.02,559.3,0.68,4.25,25.33,23.19,0,487.61,0.07,48.55,8.04,2.49,703.16,231.31
2025-03-04T19:00:00Z,-1.46,0,-451.75,0,6540.74,20,1248.83,166.14,46.77,226.11,571.37,517.83,0.68,0.19,25.2,26.38,0,486.35,0.08,48.34,8.04,2.5,700.82,214.68
2025-03-04T19:05:00Z,-0.16,0,-384.25,0,6530.35,18.6,1252.77,166.47,46.87,234.03,550.3,497.93,0.68,0.16,25.13,22.51,0,485.56,0.07,48.48,8.05,2.5,702.97,215.35
2025-03-04T19:10:00Z,-0.82,0,-387.8,0,6525.01,18.7,1245.23,166.31,46.97,264.03,527.22,480.09,0.68,0.13,25.07,22.75,0,485.17,0.07,48.22,8.05,2.51,703.96,213.76
2025-03-04T19:15:00Z,-0.12,0,-366.95,0,6534.43,20.1,1252.53,166.75,47.15,262.47,445.48,475.35,0.68,0.1,25,21.72,0,485.86,0.08,48.5,8.07,2.52,710.52,205.78
2025-03-04T19:20:00Z,-0.21,0,-278.2,0,6531.81,20.1,1253.33,166.03,47.06,218,420.37,491.11,0.68,0.06,24.93,16.57,0,485.68,0.08,48.52,8.03,2.51,714.65,200
2025-03-04T19:25:00Z,-0.15,0,-303.45,0,6509.89,20.1,1253.11,166.33,47.16,185.65,430.14,475.5,0.68,0.03,24.87,18.14,0,484.09,0.08,48.5,8.05,2.52,717.27,192.93
2025-03-04T19:30:00Z,-0.1,0,-301,0,6543.79,21.4,1254.89,166.34,44.57,122.28,446.98,460.6,0.68,0,24.8,18.12,0,486.53,0.08,48.57,8.05,2.38,722.54,200
2025-03-04T19:35:00Z,-0.13,0,-291.1,0,6526.75,20.2,1252.64,166.34,44.57,107,438.12,444.02,0.51,0,24.78,17.6,0,485.32,0.08,48.5,8.05,2.38,725.77,214.44
2025-03-04T19:40:00Z,-0.1,0,-300.6,0,6531.07,20.2,1252.85,166.95,44.67,160.41,334.39,460.67,0.51,0,24.77,18.25,0,485.62,0.08,48.49,8.08,2.39,728.51,200
2025-03-04T19:45:00Z,-0.31,0,-335.2,0,6523.85,20.2,1255.67,166.93,44.54,164.49,333.52,458.65,0.51,0,24.75,20.34,0,485.11,0.08,48.57,8.08,2.38,728.21,194.57
2025-03-04T19:50:00Z,-0.29,0,-320,0,6519.55,20.2,1250.19,166.59,44.63,123.46,331.19,460.12,0.51,0,24.73,19.51,0,484.78,0.08,48.39,8.06,2.39,731.75,173.53
2025-03-04T19:55:00Z,-0.31,0,-326.6,0,6537.52,20.2,1266.97,166.59,44.62,73.28,334.57,456.98,0.51,0,24.72,20.02,0,486.11,0.08,48.98,8.06,2.39,735.58,169.22
2025-03-04T20:00:00Z,-0.3,0,-356.95,0,6525.82,20.2,1255.63,166.59,44.72,67.16,334.5,470.44,0.51,0,24.7,21.86,0,485.26,0.08,48.56,8.06,2.39,735.17,161.84
2025-03-04T20:05:00Z,-0.29,0,-412.25,0,6503.11,19.1,1251.98,166.59,44.72,125.6,301.97,491.37,0.51,0,24.67,25.12,0,483.59,0.07,48.45,8.06,2.39,731.18,163.95
2025-03-04T20:10:00Z,-0.47,0,-433.65,0,6512.29,22.1,1237.93,154.37,44.86,33.8,331.06,540.99,0.51,0,24.63,26.48,0,484.25,0.08,47.93,7.47,2.4,732.82,159.61
2025-03-04T20:15:00Z,-6.77,0,-418.25,0,6500,20.6,1228.58,155.4,44.87,19.96,299.18,572.72,0.5,0,24.6,25.59,0,483.39,0.08,47.56,7.52,2.4,734.76,129.95
2025-03-04T20:20:00Z,-4.38,0,-515.6,0,6493.68,20.6,1213.22,155.38,44.87,19.96,269.04,599.35,0.5,0,24.57,31.57,0,482.92,0.08,46.96,7.52,2.4,735.2,127.92
2025-03-04T20:25:00Z,-0.86,0,-462.55,0,6453.96,20.6,1155.05,155.2,44.86,20.09,271.32,578.99,0.51,0,24.53,28.44,0,480.05,0.08,44.96,7.51,2.4,737.96,126.4
2025-03-04T20:30:00Z,-2.29,0,-454.9,0,6441.51,20.5,1141.55,156.34,44.97,20.2,273.66,571.32,0.5,0,24.5,28,0,479.18,0.08,44.47,7.56,2.4,738.85,125.94
2025-03-04T20:35:00Z,-6.84,0,-484.45,0,6446.24,20.5,1128.41,156.47,44.87,20.34,274.04,587.85,0.44,0,24.52,29.78,0,479.52,0.08,43.98,7.57,2.4,738.32,126.2
2025-03-04T20:40:00Z,-1.61,0,-484.4,0,6444.29,19.2,1131.49,156.01,44.97,1.72,271.31,594.59,0.44,0,24.53,29.82,0,479.37,0.07,44.1,7.55,2.4,739.06,122.83
2025-03-04T20:45:00Z,-2.93,0,-500.8,0,6428.17,16.2,1125.37,153.8,44.96,1.03,269.33,602.34,0.44,0,24.55,30.83,0,478.18,0.06,43.89,7.44,2.4,738.99,114.03
2025-03-04T20:50:00Z,-1.63,0,-504.75,0,6461.2,5.3,1136.05,121.46,44.96,26.53,274.11,617.96,0.44,0,24.57,30.97,0,480.5,0.02,44.25,5.88,2.4,736.41,115.63
2025-03-04T20:55:00Z,-4.54,0,-515.1,0,6418.23,10.5,1123.88,128.47,45,33.89,271.43,602.33,0.44,0,24.58,31.61,0,477.41,0.04,43.81,6.22,2.41,736.86,107.66
2025-03-04T21:00:00Z,-1.12,0,-542.6,0,6386.98,17.7,1135.52,120.6,45.11,37.63,262.77,621.49,0.44,0,24.6,33.15,0,474.69,0.07,44.23,5.83,2.41,733.39,102.58
2025-03-04T21:05:00Z,-0.29,0,-620.45,0,6368.46,19.3,1103.78,120.6,45.32,40.29,255.72,612.24,0.44,0,24.58,38.01,0,473.34,0.07,43.17,5.83,2.42,735.27,108.75
2025-03-04T21:10:00Z,-4.27,0,-563.85,0,6338.28,13.9,1123.26,75.39,45.42,21.67,270.86,600.56,0.44,0,24.57,34.6,0,471.18,0.05,43.79,3.65,2.43,736.95,111.56
2025-03-04T21:15:00Z,-4.28,0,-625.1,0,6396.61,17.7,1128.42,30.35,45.35,22.17,278.14,621.32,0.44,0,24.55,38.33,0,475.85,0.07,43.96,1.47,2.42,736.35,114.33
2025-03-04T21:20:00Z,-0.28,0,-589.1,0,6382.38,15.1,1115.57,0.31,45.35,20.5,270.8,637.9,0.44,0,24.53,36.14,0,474.84,0.06,43.52,0.02,2.42,736.37,110.83
2025-03-04T21:25:00Z,-0.29,0,-585.5,0,6344.47,19.6,1126.84,0.31,45.55,21.19,279.01,651.73,0.44,0,24.52,35.73,0,471.7,0.08,43.91,0.02,2.43,732.44,108.69
2025-03-04T21:30:00Z,-3.29,0,-599.15,0,6330.61,16.7,1122.47,0.31,45.35,20.46,270.08,654.4,0.44,0,24.5,36.6,0,470.64,0.06,43.77,0.02,2.42,733.45,105.99
2025-03-04T21:35:00Z,-6.26,0,-574.1,0,6332.82,16.7,1093.09,0.31,45.46,20.47,252.67,638.73,0.44,0,24.52,35.26,0,470.79,0.06,42.75,0.02,2.43,737.75,107.59
2025-03-04T21:40:00Z,-0.28,0,-581,0,6323.28,15.1,1117.64,0.18,45.46,4.28,255.18,633.34,0.44,0,24.53,35.72,0,470.15,0.06,43.59,0.01,2.43,737.97,105.99
2025-03-04T21:45:00Z,-0.29,0,-566.4,0,6333.49,15.1,1076.53,0.18,45.46,5.79,258.93,618.03,0.44,0,24.55,34.95,0,470.86,0.06,42.18,0.01,2.43,740.58,99.75
2025-03-04T21:50:00Z,-4.19,0,-521.35,0,6242.15,15.1,1050.47,0.18,45.45,0,253.2,618.57,0.44,0,24.57,32.2,0,464.3,0.06,41.23,0.01,2.43,741.56,88.5
2025-03-04T21:55:00Z,-9.3,0,-482.5,0,6146.53,15.1,1033.52,0.18,45.56,0.96,251.34,617.39,0.41,0,24.58,29.73,0,456.66,0.06,40.63,0.01,2.43,740.34,88.83
2025-03-04T22:00:00Z,-19.53,0,-461.2,0,6053.86,13.7,1013.42,0.18,45.47,1,246.84,629.23,0.38,0,24.6,28.33,0,449.35,0.05,39.92,0.01,2.43,739.18,78.75
2025-03-04T22:05:00Z,-45.23,0,-301.75,0,5974.31,16.1,975.88,0.18,45.52,1.09,248.57,649.38,0.38,0,24.53,18.48,0,443.49,0.06,38.62,0.01,2.43,739.47,91.79
2025-03-04T22:10:00Z,-5.4,0,-352.25,0,5953.88,14.7,991.39,0.18,45.41,0.05,250.28,637.43,0.38,0,24.47,21.61,0,442.82,0.06,39.09,0.01,2.43,736.93,95
2025-03-04T22:15:00Z,-2.79,0,-348.2,0,5910.06,14.7,989.92,0.18,45.42,1.47,250.98,637.43,0.38,0,24.4,21.34,0,439.72,0.06,39.05,0.01,2.43,735.92,99.75
2025-03-04T22:20:00Z,-6.93,0,-487,0,5979.19,14.7,991.26,0.18,45.42,1.03,249.67,634.83,0.38,0,24.33,29.96,0,445.51,0.06,39.13,0.01,2.43,739.1,95.83
2025-03-04T22:25:00Z,-4.32,0,-507.35,0,5943.16,16.1,1001.87,0.18,45.45,0.99,257.48,637.94,0.38,0,24.27,31.1,0,442.58,0.06,39.48,0.01,2.43,736.14,101.06
2025-03-04T22:30:00Z,-1.09,0,-561.1,0,6001.79,16.3,942.91,0.18,45.45,0.95,251.1,641.92,0.38,0,24.2,34.6,0,447.24,0.06,37.5,0.01,2.43,740.13,95.83
2025-03-04T22:35:00Z,-2.17,0,-486.95,0,5959.22,17.4,858.71,0.18,45.46,4.41,253.84,644.64,0.38,0,24.22,30.09,0,443.81,0.07,34.74,0.01,2.43,741.81,102.59
2025-03-04T22:40:00Z,-5.71,0,-495,0,5993.98,16.2,800.04,0.18,45.55,0,254.07,615.93,0.38,0,24.23,30.87,0,446.71,0.06,32.74,0.01,2.43,749.14,95.83
2025-03-04T22:45:00Z,-0.33,0,-449.45,0,5907.53,17.5,776.91,0.18,45.55,0.8,264.07,596.04,0.38,0,24.25,28.03,0,440.07,0.07,31.98,0.01,2.43,748.46,99.75
2025-03-04T22:50:00Z,-3.55,0,-496.1,0,5912.6,17.5,773.59,0.18,45.45,0,251.59,597.98,0.38,0,24.27,31.02,0,440.81,0.07,31.87,0.01,2.43,750.74,90.55
2025-03-04T22:55:00Z,-0.68,0,-432.2,0,5837.7,17.5,724.24,0.18,45.45,0.05,252.44,604.17,0.38,0,24.28,26.99,0,434.7,0.07,30.08,0.01,2.43,749.52,88.83
2025-03-04T23:00:00Z,-12.16,0,-384.85,0,5789.12,17.5,668.94,0.18,45.46,0,252.11,623.38,0.38,0,24.3,24.01,0,430.91,0.07,28.06,0.01,2.43,749.94,87.61
2025-03-04T23:05:00Z,-10.73,0,-268.05,0,5757.29,17.5,621.63,0.18,45.42,0,251.76,603.69,0.38,0,24.3,16.78,0,428.09,0.07,26.35,0.01,2.43,752.52,88.83
2025-03-04T23:10:00Z,-0.3,0,-269.4,0,5811.87,17.5,573.45,0.18,45.41,4.1,263.28,579.67,0.38,0,24.3,16.96,0,432.25,0.07,24.61,0.01,2.43,755.59,106.68
2025-03-04T23:15:00Z,-0.34,0,-284.1,0,5920.67,17.5,526.09,0.18,45.31,1.54,266.61,533.97,0.38,0,24.3,18.12,0,440.94,0.07,22.89,0.01,2.42,765.32,105.48
2025-03-04T23:20:00Z,-0.41,0,-332.6,0,5965.47,18.2,474.45,0.18,45.45,0.13,252.29,511.3,0.38,0,24.3,21.43,0,444.7,0.07,21.05,0.01,2.43,773.2,95.83
2025-03-04T23:25:00Z,-8.38,0,-286.1,0,5922.84,17.1,421.33,0.18,45.46,0.13,253.29,504.27,0.38,0,24.3,18.49,0,441.43,0.07,19.1,0.01,2.43,776.44,95.83
2025-03-04T23:30:00Z,-4.49,0,-285,0,5940.18,18.6,377.44,0.18,45.46,6.39,260.05,484.78,0.38,0,24.3,18.48,0,442.71,0.07,17.49,0.01,2.43,778.87,103.72
2025-03-04T23:35:00Z,-1.19,0,-289.25,0,5971.5,18.6,334.5,0.18,45.56,0,253.85,482.63,0.38,0,24.25,18.86,0,445.1,0.07,15.95,0.01,2.43,782.83,99.75
2025-03-04T23:40:00Z,-0.74,0,-229.45,0,5944.69,18.6,289.39,0.18,45.46,3.78,261.67,479.86,0.38,0,24.2,14.98,0,443.12,0.07,14.3,0.01,2.43,783.61,107.57
2025-03-04T23:45:00Z,-1.66,0,-213.6,0,5964.71,18.6,264.79,0.18,45.66,0,248.72,482.98,0.38,0,24.15,14,0,444.61,0.07,13.42,0.01,2.44,786.78,107.83
2025-03-04T23:50:00Z,-13.71,0,-212.5,0,5975.37,19.9,264.8,0.18,44.26,0,270.99,463.35,0.38,0,24.1,13.92,0,445.37,0.08,13.42,0.01,2.37,787.88,99.75
2025-03-04T23:55:00Z,-3.34,0,-241.2,0,5971.13,18.3,264.97,0.18,45.56,0.27,255.54,457.7,0.38,0,24.05,15.85,0,445.05,0.07,13.43,0.01,2.43,789.08,100.22
2025-03-05T00:00:00Z,-0.38,0,-245.45,0,5978.89,19.5,263.53,0.18,44.96,0,254.53,446.8,0.38,0,24,16.16,0,445.63,0.07,13.36,0.01,2.4,790.15,100.22
2025-03-05T00:05:00Z,-0.83,0,-254.75,0,5961.8,19.4,263.66,0.18,44.86,0,251.6,435.3,0.38,0,24.07,16.8,0,444.36,0.07,13.36,0.01,2.4,791.61,106.94
2025-03-05T00:10:00Z,-7.29,0,-215.3,0,5880.84,18.3,265.45,0.18,45.56,0.07,252.81,456.47,0.38,0,24.13,14.12,0,437.82,0.07,13.45,0.01,2.43,787.76,107
2025-03-05T00:15:00Z,-3.52,0,-204.2,0,5852.21,19.9,264.91,0.18,35.92,0.07,250.87,461.72,0.59,0,24.2,13.37,0,435.39,0.08,13.43,0.01,1.92,786.01,99.75
2025-03-05T00:20:00Z,-5.13,0,-222,0,5841.94,18.4,264.4,0.18,43.42,0,252.05,461.11,0.59,0,24.27,14.53,0,434.63,0.07,13.4,0.01,2.32,786,95.83
2025-03-05T00:25:00Z,-10.74,0,-200.75,0,5740.38,19.7,265.1,0.18,43.72,0,251.39,476.38,0.59,0,24.33,13.07,0,426.72,0.07,13.43,0.01,2.34,782.58,90.1
2025-03-05T00:30:00Z,-14.17,0,-163.1,0,5684.48,19.8,265.27,0.18,43.77,0.09,252.2,470.51,0.59,0,24.4,10.6,0,422.07,0.07,13.44,0.01,2.34,781.75,88.83
2025-03-05T00:35:00Z,-24.45,0,-160.25,0,5616.86,19.7,265.45,0.18,43.76,0,250.6,472.79,0.32,0,24.27,10.39,0,416.74,0.07,13.45,0.01,2.34,781.29,88.83
2025-03-05T00:40:00Z,-5.71,0,-105.15,0,5666.8,21.2,264.44,0.18,43.36,0,86.17,452.56,0.32,0,24.13,7.02,0,420.54,0.08,13.4,0.01,2.32,801.97,93.11
2025-03-05T00:45:00Z,-4.43,0,0,12.3,5654.61,18.3,264,0.18,43.77,0,86.18,440.64,0.32,0,24,0,0.66,419.7,0.07,13.38,0.01,2.34,806.3,88.83
2025-03-05T00:50:00Z,-1.38,0,0,25.05,5608.29,21.1,265.43,0.18,43.76,0,86.2,413.69,0.32,0,23.87,0,1.34,416.16,0.08,13.45,0.01,2.34,811,88.83
2025-03-05T00:55:00Z,-3.48,0,0,48.9,5547.65,19.8,265.04,0.18,43.77,0,85.99,410.19,0.32,0,23.73,0,2.61,411.12,0.07,13.43,0.01,2.34,815.59,85.95
2025-03-05T01:00:00Z,-5.76,0,0,69.65,5535.65,19.8,266.05,0.18,43.37,1.83,86.36,419.93,0.32,0,23.6,0,3.72,410.23,0.07,13.48,0.01,2.32,818.97,85.74
2025-03-05T01:05:00Z,-0.49,0,0,106.2,5498.67,19.8,265.85,0.18,43.67,0.06,86.09,417.83,0.32,0,23.57,0,5.66,407.53,0.07,13.47,0.01,2.33,827.04,88.83
2025-03-05T01:10:00Z,-12.69,0,0,53.85,5625.26,19.8,264.77,0.18,43.47,0.9,86.53,416,0.32,0,23.53,0,2.87,417.36,0.07,13.42,0.01,2.32,818.78,95.83
2025-03-05T01:15:00Z,-1.86,0,-1.65,0,5696.67,19.7,265.02,0.18,43.77,0.74,86.45,431.08,0.32,0,23.5,0.11,0,423.06,0.07,13.43,0.01,2.34,805.1,95.83
2025-03-05T01:20:00Z,-0.28,0,-194.55,0,5722.25,20.9,265.01,0.18,43.63,0.14,86.36,440.22,0.32,0,23.47,13.04,0,425.3,0.08,13.43,0.01,2.33,804.69,95.83
2025-03-05T01:25:00Z,-0.29,0,-137.3,0,5677.19,20.9,264.59,0.18,43.41,2.48,86.53,438.35,0.32,0,23.43,9.19,0,421.5,0.08,13.41,0.01,2.32,803.21,95.83
2025-03-05T01:30:00Z,-0.73,0,-116.55,0,5714.07,18.4,264.92,0.18,43.73,0.48,86.52,434.31,0.32,0,23.4,7.82,0,424.52,0.07,13.43,0.01,2.34,805.28,95.83
2025-03-05T01:35:00Z,-0.3,0,-109.75,0,5683.78,22.2,270.11,0.18,41.27,0.73,86.34,431.32,0.32,0,23.42,7.36,0,422.17,0.08,13.69,0.01,2.21,804.46,95.83
2025-03-05T01:40:00Z,-3.82,0,-121.9,0,5698.24,20.8,269.18,0.18,41.26,0,86.15,418.94,0.32,0,23.43,8.2,0,423.48,0.08,13.64,0.01,2.21,807.35,91.33
2025-03-05T01:45:00Z,-5.47,0,-76.5,0,5647.46,20.7,268.8,0.18,41.06,0,86.26,417.5,0.32,0,23.45,5.13,0,419.21,0.08,13.62,0.01,2.2,806.18,90.22
2025-03-05T01:50:00Z,-5.41,0,-71,0,5631.09,19.6,269.65,0.18,41.16,0,86.03,429.13,0.32,0,23.47,4.76,0,417.98,0.07,13.67,0.01,2.2,804.61,88.83
2025-03-05T01:55:00Z,-0.86,0,-68.45,0,5607.99,20.8,268.48,0.18,41.26,0,85.78,416.76,0.32,0,23.48,4.59,0,416.03,0.08,13.61,0.01,2.21,804.75,88.83
2025-03-05T02:00:00Z,-4.18,0,-46.8,0,5575.79,20.7,269.78,0.18,41.26,0,85.77,402.52,0.32,0,23.5,3.14,0,413.6,0.08,13.67,0.01,2.21,806.43,85.95
2025-03-05T02:05:00Z,-6.04,0,0,0,5505.38,21.2,268.81,0.18,41.25,0,85.84,395.67,0.32,0,23.55,0,0,408.04,0.08,13.62,0.01,2.21,805.92,88.83
2025-03-05T02:10:00Z,-6.18,0,-26.55,0,5533.65,20,269.27,0.18,40.96,0,85.58,386.52,0.32,0,23.6,1.78,0,410.06,0.08,13.65,0.01,2.19,807.51,86.55
2025-03-05T02:15:00Z,-3,0,-22.75,0,5510.39,20,269.68,0.18,41.26,0.02,85.88,377.75,0.32,0,23.65,1.53,0,408.32,0.08,13.67,0.01,2.21,807.83,88.83
2025-03-05T02:20:00Z,-3.3,0,-82.3,0,5488.69,20,268.11,0.18,41.26,0.02,85.9,360.09,0.32,0,23.7,5.55,0,406.73,0.08,13.59,0.01,2.21,809.95,85.95
2025-03-05T02:25:00Z,-4.06,0,-4.4,0,5454.72,20,269.1,0.18,41.23,0,85.96,357.61,0.32,0,23.75,0.3,0,404.28,0.08,13.64,0.01,2.21,810.05,85.95
2025-03-05T02:30:00Z,-1.35,0,0,6.75,5453.32,20,268.36,0.18,41.23,0,86.17,345.99,0.32,0,23.8,0,0.37,404.15,0.08,13.6,0.01,2.21,812.72,85.95
2025-03-05T02:35:00Z,-9.48,0,0,12.15,5420.73,20,269.89,0.18,40.82,0,85.82,358.29,0.32,0,23.78,0,0.67,401.72,0.08,13.68,0.01,2.18,813.03,88.83
2025-03-05T02:40:00Z,-35.19,0,0,14.1,5436.02,20,268.61,0.18,41.37,0,85.81,378.52,0.32,0,23.77,0,0.77,402.92,0.08,13.62,0.01,2.21,814.56,86.74
2025-03-05T02:45:00Z,-48.22,0,0,44.6,5381.3,20,269.13,0.18,41.36,0,85.49,395.65,0.32,0,23.75,0,2.44,398.71,0.08,13.64,0.01,2.21,820.42,84.7
2025-03-05T02:50:00Z,-36.93,0,0,56.7,5308.92,20,268.71,0.18,41.36,0,85.79,395.26,0.32,0,23.73,0,3.1,393.33,0.08,13.62,0.01,2.21,821,82.12
2025-03-05T02:55:00Z,-35.96,0,0,72.25,5290.82,20,267.44,0.18,40.86,0,86.2,412.54,0.32,0,23.72,0,3.94,391.89,0.08,13.56,0.01,2.18,821.92,82.17
2025-03-05T03:00:00Z,-35.18,0,0,49.95,5274.9,20,269.24,0.18,41.36,0.02,86.23,418.52,0.32,0,23.7,0,2.72,390.73,0.08,13.65,0.01,2.21,815.31,78.75
2025-03-05T03:05:00Z,-28.34,0,0,82.2,5258.97,20,269.2,0.18,41.36,0.04,86.39,442.05,0.32,0,23.73,0,4.57,389.56,0.08,13.65,0.01,2.21,819.05,81.63
2025-03-05T03:10:00Z,-37.99,0,0,69.85,5295.59,20,268.47,0.18,41.36,0.02,86.33,454.98,0.32,0,23.77,0,3.85,392.29,0.08,13.61,0.01,2.21,816.01,78.75
2025-03-05T03:15:00Z,-42.86,0,0,63.7,5304.78,21.1,268.32,0.18,41.05,0,86.29,442.82,0.32,0,23.8,0,3.53,392.96,0.08,13.6,0.01,2.2,816.8,81.64
2025-03-05T03:20:00Z,-68.94,0,0,46.35,5279.72,20,268.54,0.18,41.27,0.25,86.5,426.76,0.32,0,23.83,0,2.52,391.15,0.08,13.61,0.01,2.21,818.02,81.13
2025-03-05T03:25:00Z,-37.27,0,0,83.75,5312.46,20,268.99,0.18,41.26,1.68,86.61,408.18,0.32,0,23.87,0,4.6,393.56,0.08,13.63,0.01,2.21,825.6,84.99
2025-03-05T03:30:00Z,-49.87,0,0,112.4,5289.45,21.2,269.59,0.18,41.26,0.51,86.4,375.41,0.32,0,23.9,0,6.05,391.88,0.08,13.67,0.01,2.21,838.67,82.18
2025-03-05T03:35:00Z,-39.15,0,0,74.3,5291.31,20,269.36,0.18,41.37,0,86.18,366.34,0.32,0,23.9,0,4.03,392.04,0.08,13.65,0.01,2.21,829.34,81.58
2025-03-05T03:40:00Z,-46.25,0,0,101.35,5316,20,269.64,0.18,40.93,1.11,86.46,354.13,0.32,0,23.9,0,5.52,393.86,0.08,13.67,0.01,2.19,838.86,85.73
2025-03-05T03:45:00Z,-22.3,0,0,120.2,5271.72,21.1,269.17,0.18,41.32,0,86.04,373.89,0.32,0,23.9,0,6.41,390.62,0.08,13.64,0.01,2.21,836.94,81.94
2025-03-05T03:50:00Z,-51.52,0,0,133.45,5240.97,21,269.57,0.18,41.32,0,85.77,390.65,0.32,0,23.9,0,7.16,388.39,0.08,13.66,0.01,2.21,842.01,78.75
2025-03-05T03:55:00Z,-21.31,0,0,112,5260.43,20,269.78,0.18,41.36,0.17,86.04,396.84,0.32,0,23.9,0,6.02,389.8,0.08,13.67,0.01,2.21,831.65,81.51
2025-03-05T04:00:00Z,-34.11,0,0,88,5291.01,20,268.74,0.18,41.38,0.01,86.19,408.82,0.32,0,23.9,0,4.72,392.06,0.08,13.62,0.01,2.21,826.16,78.75
2025-03-05T04:05:00Z,-52.47,0,0,100.3,5265.97,21.5,268.11,0.18,41.16,0.68,86.25,411.8,0.32,0,23.88,0,5.4,390.23,0.08,13.59,0.01,2.2,830.9,77.19
2025-03-05T04:10:00Z,-57.79,0,0,58.85,5384.43,19.9,270.43,0.18,41.46,2.5,86.4,417.16,0.32,0,23.87,0,3.17,399.69,0.08,13.71,0.01,2.22,823.17,78.75
2025-03-05T04:15:00Z,-56.97,0,0,23.55,5503.63,21.5,268.96,0.18,41.36,0.08,86.36,420.91,0.32,0,23.85,0,1.27,409.27,0.08,13.63,0.01,2.21,817.17,81.44
2025-03-05T04:20:00Z,-156.82,0,0,56.65,5551.73,20,269.27,0.18,41.37,0,86.08,413.98,0.32,0,23.83,0,3.04,412.82,0.08,13.65,0.01,2.21,839.89,77.36
2025-03-05T04:25:00Z,-118.28,0,0,22.85,5513.8,20,270.34,0.18,41.27,0,85.9,409.6,0.32,0,23.82,0,1.23,410.04,0.08,13.7,0.01,2.21,826.92,77.53
2025-03-05T04:30:00Z,-93.11,0,0,14.8,5513.23,21.4,269.24,0.18,41.26,0,85.73,408.74,0.32,0,23.8,0,0.79,409.99,0.08,13.65,0.01,2.21,821.66,76.95
2025-03-05T04:35:00Z,-75.22,0,0,21.8,5474.93,20.3,268.67,0.18,41.35,0,85.89,403,0.32,0,23.63,0,1.16,407.13,0.08,13.62,0.01,2.21,821.37,77.36
2025-03-05T04:40:00Z,-56.84,0,0,16.55,5492.22,17.2,270.69,0.18,41.47,0.59,86.05,408.46,0.32,0,23.47,0,0.88,408.41,0.07,13.72,0.01,2.22,817.4,78.25
