date,Battery (Charging) - MW,Pumps - MW,Coal (Brown) - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-09T15:15:00Z,-724.56,-241.4,3459.97,9733.54,50.33,0,365.88,719,75.91,131,35.42,38.12,1692.17,4669.55,3361.1,4015.13,338.73,727.32,0.1,0,16.72,24.82,4.15,6.44,1.81,490.89,149.11
2025-06-09T15:20:00Z,-677.49,-239.58,3499.59,9914.3,50.23,0,391.75,783.7,75.64,145.24,39.09,129.98,1669.37,4739.96,3068.01,3831.03,342.63,740.6,0.1,0,17.91,26.99,4.14,7.14,1.98,499.54,140
2025-06-09T15:25:00Z,-542.77,0,3483.19,9944.87,48.23,0,399.5,905.06,75.66,95.58,33.91,1.45,1623.61,4728.67,3020.14,3646.93,340.97,742.92,0.1,0,18.25,31.17,4.14,4.7,1.73,499.84,148.41
2025-06-09T15:30:00Z,-615.82,0,3465.59,9985.49,48.66,0,431.38,960.4,75.59,203.49,33.75,0.34,1673.78,4844.26,3012.51,3462.84,339.3,745.78,0.1,0,19.73,33.14,4.14,10,1.73,502.02,140
2025-06-09T15:35:00Z,-304.97,0,3466.94,10074.43,50.66,0,430,913.37,75.96,204.59,38.15,8.22,1563.9,4766.84,2948.58,3272.09,339.42,752.28,0.1,0,19.62,31.59,4.15,10.05,1.94,505.66,140
2025-06-09T15:40:00Z,-360.25,0,3497.94,10229.92,51.55,0,474.88,894.24,70.41,208.58,38.81,62.06,1769.9,4699.28,2922.43,3081.35,342.44,763.66,0.1,0,21.67,31.06,4.13,10.25,1.97,510.23,140.1
2025-06-09T15:45:00Z,-264.05,0,3507.94,10429.08,50.5,0,525.13,876.87,94.97,210.12,38.53,32.51,2009.83,4653.91,2716.22,2890.61,343.47,778.08,0.1,0,23.95,30.49,5.03,10.33,1.96,515.65,150.83
2025-06-09T15:50:00Z,-267.25,0,3502.97,10613.66,49.57,0,574.88,959.6,161.52,209.38,37.24,120.21,2168.63,4671.54,2458.53,2699.87,342.93,791.46,0.1,0,26.25,33.27,8.17,10.29,1.89,521.18,180
2025-06-09T15:55:00Z,-327.09,0,3481.84,10745.05,50.33,0,600.63,972.52,242.04,209.4,38.31,35.24,2290.56,4614.18,2561.35,2509.12,340.82,800.98,0.1,0,27.47,33.68,12.01,10.29,1.95,525.54,155.81
2025-06-09T16:00:00Z,-368.55,0,3493.84,10985.2,53.38,0,637.75,1080.39,329.32,210.56,37.37,51.11,2361.78,4594.79,2364.78,2318.38,342.04,818.52,0.11,0,29.21,37.39,16.49,10.35,1.91,535.42,146.58
2025-06-09T16:05:00Z,-289.71,0,3486.34,11168.34,55.18,0,659.5,1179.87,419.75,209.58,37.48,54.06,2378.62,4572.63,2214.92,2136.38,341.29,831.92,0.11,0,30.25,40.86,21.12,10.3,1.91,542.13,174.67
2025-06-09T16:10:00Z,-332.76,0,3459.47,11343.29,62.89,0,675.25,1199.5,494.39,206,39,1.22,2521.07,4524.43,2116.15,1954.38,338.68,845.15,0.12,0,31.01,41.59,25.35,10.12,1.98,549.39,151.47
2025-06-09T16:15:00Z,-308.12,0,3490.72,11520.86,62.23,-0.1,698.5,1193.37,598.59,209.64,39.71,16.72,2603.6,4487.91,1942.99,1772.37,341.74,858.58,0.12,0,32.12,41.49,30.78,10.3,2.02,557.94,172.55
2025-06-09T16:20:00Z,-261.17,0,3491.22,11681.8,63.3,0,708.75,1285.69,678.1,209.52,39.23,72.48,2715.33,4461.83,1662.95,1590.37,341.77,870.47,0.12,0,32.61,44.63,34.67,10.3,2,564.76,155.2
2025-06-09T16:25:00Z,-199.61,0,3488.69,11842.31,62.63,-0.1,708.75,1323.27,774.25,209.34,40.85,75.34,2785.63,4460.64,1504.79,1408.37,341.61,882.05,0.12,0,32.61,45.93,39.31,10.29,2.08,570.4,170.61
2025-06-09T16:30:00Z,-150.44,0,3501.47,12008.47,62.93,-0.2,710.88,1421.21,827.33,210.56,44.37,115.15,2984.49,4389.94,1331.47,1226.36,342.89,894.48,0.12,0,32.71,49.23,41.83,10.35,2.26,574.76,184.5
2025-06-09T16:35:00Z,-25.62,0,3494.97,12193.77,59.13,-0.1,710.88,1463.46,920.46,211.29,45.69,54.14,3122.4,4403.32,1093.76,1091.99,342.25,908.67,0.11,0,32.71,50.68,46.26,10.38,2.32,579.78,174.98
2025-06-09T16:40:00Z,-128.36,0,3492.47,12395.95,58.99,-0.1,710.88,1657.87,1042.96,211.17,43.91,17.3,3259.12,4370.91,908.78,957.62,342.01,924.02,0.12,0,32.71,57.08,52.73,10.38,2.24,588.12,177.16
2025-06-09T16:45:00Z,-74.58,0,3497.34,12532.73,58.51,-0.1,710,1720.92,1157.38,209.64,42.93,62.54,3389.73,4371.12,753.31,823.25,342.49,934.37,0.11,0,32.67,59.18,59.02,10.3,2.18,590.8,179.03
2025-06-09T16:50:00Z,-40.64,0,3480.94,12639.12,59.36,-0.1,709.75,1782.08,1336.33,208.97,42.59,40.41,3421.09,4401.31,590.66,688.87,340.89,942.6,0.11,0,32.66,61.25,67.39,10.27,2.17,595.63,178.14
2025-06-09T16:55:00Z,-8.83,0,3493.22,12784.35,58.83,-0.1,709.75,1817.24,1548.28,209.95,42.38,76.64,3423.83,4467.57,417.73,554.5,342.07,953.47,0.12,0,32.66,62.5,77.51,10.32,2.16,600.41,180
2025-06-09T17:00:00Z,-32.16,0,3490.59,12844.17,58.77,0,709.75,1875.01,1702.62,208.35,43.37,39.49,3710.48,4455.74,310.55,420.13,341.8,957.99,0.11,0,32.66,64.49,84.76,10.24,2.21,600.97,182.02
2025-06-09T17:05:00Z,-40.35,0,3466.34,12793.5,61.49,0,704,1900.76,1781.23,206.7,43.92,139.47,3784.75,4463.32,214.39,364.46,339.47,954.26,0.12,0,32.39,65.38,88.38,10.16,2.24,599.28,177.59
2025-06-09T17:10:00Z,-19.59,0,3467.47,12824.53,60.4,0,704.38,1916.96,1893.08,207.42,41.77,124.99,3792.88,4466.53,155.97,308.79,339.62,956.62,0.12,0,32.41,66,93.84,10.19,2.14,601.47,177.98
2025-06-09T17:15:00Z,-12.15,0,3485.47,12840.13,60.8,0,709.13,1933.55,1962.44,209.4,41.22,193.01,3860.03,4509.01,106.44,253.13,341.39,957.77,0.12,0,32.63,66.58,97.36,10.29,2.1,600.26,180
2025-06-09T17:20:00Z,-7.53,0,3488.34,12871.87,12.85,0,709.88,1935.67,1966.12,207.34,16.26,377.03,3946.78,4486.47,60.48,197.46,341.65,960.26,0.04,0,32.66,66.65,97.55,10.19,0.77,598.54,202.6
2025-06-09T17:25:00Z,-7.27,0,3500.84,12907.33,60.46,0,711.5,1948.67,2047.93,208.38,42.22,537.77,4084.26,4447.91,28.41,141.79,342.88,962.86,0.12,0,32.74,67.09,101.92,10.24,2.16,594.91,212.12
2025-06-09T17:30:00Z,-5.48,0,3493.19,12892.31,60.93,0,709.75,1931.84,2102.11,208.35,40.42,778.51,4083.56,4395.78,15.15,86.13,342.15,961.65,0.12,0,32.66,66.51,104.33,10.24,2.07,592.24,237.73
2025-06-09T17:35:00Z,-8.34,0,3469.19,12836.04,58.75,0,703.63,1922.54,2143.5,205.45,43.92,912.67,4062.58,4414.05,6.11,72.35,339.81,957.46,0.12,0,32.38,66.19,106.28,10.1,2.24,589.28,180
2025-06-09T17:40:00Z,-6.14,0,3512.84,12890.3,58.16,-0.1,711.25,2003.46,2175.58,210.5,41.75,681.82,4389.04,4408.09,5.93,58.56,344.12,961.48,0.11,0,32.73,68.8,107.55,10.34,2.13,588.52,240
2025-06-09T17:45:00Z,-6.83,0,3502.44,12896.41,13.4,-0.1,709.13,2033.28,2243.03,209.99,16.79,751.18,4473.8,4358.65,4.75,44.78,343.08,961.97,0.04,0,32.63,69.71,110.97,10.32,0.79,587.32,212.12
2025-06-09T17:50:00Z,-6.5,0,3494.72,12942.76,59,-0.1,708.13,2042.09,2236.17,207.66,44.5,965.55,4377.65,4379.85,2.4,31,342.35,965.33,0.12,0,32.58,69.96,110.64,10.2,2.27,584.45,212.12
2025-06-09T17:55:00Z,-9.14,0,3472.97,12936.07,63.61,-0.1,704.5,2031.2,2231.98,207.66,43.76,1030.4,4333.9,4363.09,1.42,0,340.24,964.72,0.12,0,32.41,69.59,110.43,10.2,2.24,584.49,189.52
2025-06-09T18:00:00Z,-7.68,0,3495.97,13013.32,63.03,-0.1,708.75,2051.36,2231.21,207.9,44.49,943.72,4370.71,4404.24,1.02,3.44,342.49,970.39,0.12,0,32.61,70.27,110.37,10.22,2.27,585.6,211.65
2025-06-09T18:05:00Z,-11.73,0,3463.09,12925.41,59.78,0,702.63,2024.26,2224.33,204.39,45.1,1024.17,4304.85,4388.35,0.96,2.87,339.27,963.98,0.12,0,32.33,69.35,110.06,10.04,2.31,584.51,180
2025-06-09T18:10:00Z,-7.53,0,3503.47,13021.36,62.55,0,710.63,2062.33,2204.42,209.64,44.61,820.06,4344.87,4440.99,0.96,2.3,343.25,971.07,0.12,0,32.7,70.65,108.92,10.3,2.28,587.88,186.42
2025-06-09T18:15:00Z,-7.97,0,3483.84,12980.83,60.59,0,705.5,2037.47,2211.1,206.61,45.95,841.61,4359.63,4468.74,0.97,1.72,341.29,968.07,0.12,0,32.46,69.82,109.3,10.15,2.35,586.13,176.01
2025-06-09T18:20:00Z,-6.39,0,3496.97,13020.41,61.88,0,707.75,2099.91,2156.9,208.94,44.22,1014.79,4027.21,4509.19,0.96,1.15,342.58,971.05,0.12,0,32.56,71.78,106.56,10.27,2.26,588.51,187.59
2025-06-09T18:25:00Z,-9.62,0,3493.22,13013.96,61.8,0,707.38,2153.81,2178.61,208,42.85,792.68,4233.02,4461.45,0.96,0.57,342.22,970.54,0.12,0,32.55,73.45,107.63,10.22,2.19,589.27,177.48
2025-06-09T18:30:00Z,-5.44,0,3509.34,13015.16,61.17,0,710.5,2204.09,2145.51,210.48,44.26,975.33,4073.13,4410.12,1.08,0,343.79,970.53,0.12,0,32.69,75.06,106,10.34,2.26,589.69,190.69
2025-06-09T18:35:00Z,-7.22,0,3494.34,13038.27,58.49,0,708,2193.35,2176.18,207.71,44.23,717.16,4317.68,4362.89,0.94,0,342.3,972.39,0.11,0,32.58,74.69,107.52,10.21,2.26,590.98,168.65
2025-06-09T18:40:00Z,-7.33,0,3488.47,12966.14,61.8,0,707.38,2184.92,2146.07,208.59,44.16,1028.21,3980.98,4340.25,0.98,0,341.74,966.92,0.12,0,32.55,74.41,106.03,10.25,2.25,591.04,180
2025-06-09T18:45:00Z,-11.46,0,3486.97,12966.39,61.88,0,706.63,2182.87,2138.94,207.25,43.65,814.62,4134.95,4372.9,0.96,0,341.6,967.05,0.12,0,32.51,74.34,105.68,10.18,2.23,591.66,141.99
2025-06-09T18:50:00Z,-8.14,0,3490.59,12966.95,60.94,0,708.38,2123.7,2139.81,206.3,46.2,1013.55,3857.3,4398.01,0.99,0,341.95,967.02,0.12,0,32.6,72.35,105.73,10.14,2.35,593.05,165.02
2025-06-09T18:55:00Z,-11.76,0,3481.34,12956.97,60.47,0,707.25,2182.63,2138.98,208.65,43.67,786.88,3905.41,4444.03,1.31,0,341.03,966.35,0.12,0,32.54,74.33,105.67,10.25,2.24,595.05,162
2025-06-09T19:00:00Z,-7.08,0,3498.84,13006.2,61.98,0,710.5,2188.07,2143.39,208.41,44,718.19,3848.37,4432.99,0.94,0,342.75,970.01,0.12,0,32.69,74.53,105.89,10.24,2.24,598.34,175.58
2025-06-09T19:05:00Z,-16.49,0,3488.19,12979.61,61.91,0,707,2185.17,2138.39,207.1,45.59,591.09,3915.33,4421.66,0.94,0,341.71,968.07,0.12,0,32.53,74.42,105.64,10.18,2.33,599.5,161.17
2025-06-09T19:10:00Z,-8.93,0,3488.34,13014.97,60.67,0,707.38,2167.38,2098.09,207.17,43.01,625.47,3780.63,4422.55,0.94,0,341.71,970.61,0.12,0,32.55,73.82,103.49,10.18,2.19,601.68,160.38
2025-06-09T19:15:00Z,-20.02,0,3482.59,12947.3,60.83,-0.1,705.25,2134.61,2062.21,206.23,44.33,640.51,3719.75,4393.29,0.94,0,341.18,965.42,0.12,0,32.45,72.73,101.62,10.13,2.26,602.77,156.39
2025-06-09T19:20:00Z,-45.12,0,3484.06,12946.24,57.96,-0.1,706.25,2129.51,2065.52,207.36,43.91,560.36,3605.81,4437.8,1.04,0,341.32,965.08,0.11,0,32.5,72.56,101.78,10.19,2.25,606.26,147.52
2025-06-09T19:25:00Z,-31.56,0,3501.72,12930.22,59.87,0,708.38,2145.25,2056.12,209.35,44.78,547.99,3524.86,4433.46,1.14,0,343.05,963.68,0.12,0,32.6,73.08,101.25,10.29,2.29,607.87,148.42
2025-06-09T19:30:00Z,-32.88,0,3504.34,12954.59,57.55,-0.1,708.75,2149.23,2063.53,207.48,43.63,517.38,3516.86,4442.31,0.94,0,343.29,965.48,0.11,0,32.61,73.22,101.62,10.2,2.23,608.8,146.45
2025-06-09T19:35:00Z,-40.43,0,3495.22,12947.31,58.51,0,709.75,2118.08,2057.03,208.32,43.69,505.65,3515.04,4418.8,1.02,0,342.41,964.98,0.11,0,32.66,72.18,101.3,10.24,2.24,609.67,141.99
2025-06-09T19:40:00Z,-16.61,0,3496.06,13012.71,58.88,0,710.63,2100.72,2061.18,207.2,43.41,435.43,3444.38,4428.31,0.94,0,342.46,970.12,0.12,0,32.7,71.6,101.5,10.18,2.22,612.7,157.57
2025-06-09T19:45:00Z,-150.76,0,3487.69,13004.9,56.95,0,696.88,2133.89,2053.3,206.97,44.13,435.12,3413.81,4425.99,1.16,0,341.65,969.91,0.11,0,32.07,72.7,101.12,10.17,2.26,615.9,141.99
2025-06-09T19:50:00Z,-16.78,0,3492.59,13019.16,56.8,0,688.38,2109.96,2058.12,207.54,43.35,406.87,3212.84,4411.45,0.94,0,342.12,970.94,0.11,0,31.69,71.9,101.35,10.2,2.22,618.58,141.99
2025-06-09T19:55:00Z,-10.6,0,3494.72,12974.04,57.79,-0.1,672.75,2115.13,2061.55,208.91,40.94,392.93,3206.19,4392.86,1.06,0,342.32,967.14,0.11,0,30.98,72.08,101.53,10.27,2.09,618.69,143.73
2025-06-09T20:00:00Z,-49.38,0,3480.59,12904.28,54.39,-0.1,647,2056.37,2053.49,205.55,41.72,424.43,3180.32,4442.33,0.94,0,340.97,961.67,0.11,0,29.82,70.21,101.14,10.1,2.13,617.95,141.99
2025-06-09T20:05:00Z,-7.75,0,3514.94,12943.99,57.9,0,648,2048.01,2070.36,210.96,42.66,274.6,3242.99,4359.5,0.94,0,344.32,964.4,0.11,0,29.86,70.04,101.95,10.37,2.18,621.58,146.58
2025-06-09T20:10:00Z,-64.47,0,3497.59,12922.63,58.77,-0.1,646.25,2020.38,2065.05,207.69,42.46,283.75,3222.86,4347.47,1.19,0,342.62,963.09,0.11,0,29.78,69.12,101.7,10.21,2.17,623.06,141.99
2025-06-09T20:15:00Z,-75.81,0,3491.31,12979.65,62.1,-0.1,646.25,2019.99,2014.26,209.57,45.27,261.86,3074.17,4417.32,0.94,0,342.02,967.57,0.12,0,29.78,69.12,99.24,10.3,2.31,625.99,141.66
2025-06-09T20:20:00Z,-13.2,0,3500.44,13007.33,59,-0.1,647.88,2028.24,1988.93,206.44,43.19,114.53,3076.29,4407.07,0.94,0,342.89,969.81,0.12,0,29.86,69.38,98.01,10.14,2.2,628.51,141.66
2025-06-09T20:25:00Z,-32.38,0,3494.84,12996.42,60.25,-0.1,646.5,2021.51,1992.2,207.71,43.8,45.11,3045.07,4453.01,1.2,0,342.37,968.97,0.12,0,29.8,69.16,98.16,10.21,2.24,629.93,141.4
2025-06-09T20:30:00Z,-66.89,0,3499.34,13005.04,59.23,-0.1,648.63,2029.28,1988.89,206.67,44.17,33.04,3056.13,4490.51,0.97,0,342.77,969.58,0.12,0,29.89,69.43,98.01,10.16,2.26,630,141.65
2025-06-09T20:35:00Z,-37.71,0,3488.84,13007.07,59.53,0,646.5,2014.92,1985.32,207.08,43.43,15.24,2958.31,4466.18,0.94,0,341.74,969.82,0.12,0,29.8,68.94,97.83,10.18,2.22,632.37,141.66
2025-06-09T20:40:00Z,-13.37,0,3499.56,13012.96,62.1,0,645.75,1959.64,1906.1,206.64,43.01,166.35,2813,4437.79,0.98,0,342.81,970.25,0.12,0,29.76,67.21,94.05,10.15,2.19,633.2,141.66
2025-06-09T20:45:00Z,-17.58,0,3503.47,12984.58,60.6,0,648,1937.59,1853.61,207.48,44.56,130.45,2840.9,4372.88,0.94,0,343.19,968.07,0.12,0,29.86,66.49,91.59,10.2,2.28,635.04,141.66
2025-06-09T20:50:00Z,-41.6,0,3489.31,12987.84,60.86,0,645,1895.88,1798.45,207.42,41.97,105.9,2809.67,4369.93,0.94,0,341.82,968.34,0.12,0,29.73,65.12,88.98,10.19,2.14,637.16,137.96
2025-06-09T20:55:00Z,-62.21,0,3487.19,12976.99,60.68,0,642,1917.57,1733.74,207.68,44.51,1.58,2787.93,4437.45,0.94,0,341.61,967.41,0.12,0,29.59,65.82,85.93,10.21,2.28,638.74,137.96
2025-06-09T21:00:00Z,-30.89,0,3513.47,12973.06,56.74,0,618.88,1887.71,1649.76,207.1,44.08,34.94,2845.13,4268.15,0.94,0,344.15,966.88,0.11,0,28.55,64.93,81.95,10.18,2.25,640.85,141.66
2025-06-09T21:05:00Z,-8.24,0,3506.69,12937.46,56.89,0,652.38,1839.08,1601,207.51,44.61,71.41,2749.2,4227.77,1.2,0,343.49,964.09,0.11,0,30.06,63.4,79.66,10.2,2.28,642.58,141.99
2025-06-09T21:10:00Z,-20.72,0,3499.84,12999.29,57.21,0,672.63,1918.69,1483.22,209.6,45.07,312.09,2346.18,4308.2,0.94,0,342.83,969.05,0.11,0,30.96,65.82,74.18,10.3,2.31,644.82,152.35
2025-06-09T21:15:00Z,-7.69,0,3501.22,12995.52,59.07,0,698.63,1813.43,1436.11,208.36,43.9,259.39,2398.81,4236.38,0.94,0,342.97,968.79,0.11,0,32.15,62.26,71.86,10.24,2.24,647.07,147.62
2025-06-09T21:20:00Z,-23.37,0,3505.97,13001.4,59.46,0,708.75,1790.41,1397.21,208.5,44.88,219.26,2377.47,4229.29,0.94,0,343.43,969.2,0.12,0,32.61,61.41,70.02,10.25,2.29,649.41,140.51
2025-06-09T21:25:00Z,-35.34,0,3485.69,12946.19,57.92,0,690,1685.89,1322.37,179.06,43.29,451.37,2195.78,4214.71,0.94,0,341.44,965,0.11,0,31.71,57.9,66.55,8.8,2.21,649.27,299.29
2025-06-09T21:30:00Z,-88.71,0,3497.84,12813.42,63.57,0,705.63,1689.01,1220.63,208.44,43.84,218.53,2462.34,4188.36,0.94,0,342.63,954.92,0.12,0,32.47,57.91,61.79,10.24,2.24,649.35,164.19
2025-06-09T21:35:00Z,-121.39,0,3494.34,12741.11,59.73,-0.1,707.38,1632.96,1164.61,207.22,41.84,301.64,2352.01,4188.27,0.94,0,342.29,949.29,0.12,0,32.55,55.94,59.21,10.18,2.14,650.74,240.71
2025-06-09T21:40:00Z,-38.76,0,3492.34,12626.56,61.99,-0.1,708.38,1674.35,1058.42,208.85,43.27,227.47,2358.33,4155.32,0.94,0,342.1,940.83,0.12,0,32.6,57.28,54.19,10.26,2.21,649.99,270.82
2025-06-09T21:45:00Z,-62.55,0,3509.19,12595.31,59.9,-0.1,709.38,1661.38,985.74,208.7,42.2,90.16,2471.69,4108.45,0.97,0,343.72,938.48,0.12,0,32.64,56.81,50.71,10.26,2.15,652.7,145.82
2025-06-09T21:50:00Z,-126.85,0,3496.59,12632.97,64.15,-0.1,704.75,1588.76,957.15,208.84,42.84,207.42,2240.29,4124.19,0.94,0,342.51,941.08,0.12,0,32.43,54.34,49.29,10.26,2.19,657.44,143.96
2025-06-09T21:55:00Z,-212.34,0,3489.72,12554.05,60.29,-0.1,691.88,1504.3,957.97,208.39,41.8,255.23,2140.08,4122.71,0.94,0,341.84,935.43,0.12,0,31.81,51.47,49.33,10.24,2.14,661.19,143.23
2025-06-09T22:00:00Z,-202.14,0,3492.22,12350.87,60.92,-0.1,673.38,1477.34,958.27,195.74,42.17,258.99,2115.72,4153.06,0.94,0,342.06,920.67,0.12,0,30.92,50.52,49.35,9.62,2.15,659.37,144.33
2025-06-09T22:05:00Z,-277.14,0,3499.84,12331.71,59.57,-0.1,689,1469.52,959.26,208.07,43.12,71.81,2145.94,4157.26,0.94,0,342.82,919.26,0.12,0,31.67,50.23,49.4,10.22,2.2,665.29,171.46
2025-06-09T22:10:00Z,-183.89,0,3515.72,12177.68,59.64,0,706.63,1446.79,967.28,209.34,40.08,23.51,2203.57,4138.08,0.94,0,344.38,908.17,0.12,0,32.51,49.61,49.78,10.29,2.04,662.42,166.94
2025-06-09T22:15:00Z,-236.11,0,3519.97,12223.39,59.5,0,708.25,1385.57,935.96,209.49,40.68,15.12,2340.89,4060.31,0.94,0,344.77,911.5,0.12,0,32.59,47.76,48.26,10.29,2.08,663.73,156.99
2025-06-09T22:20:00Z,-164.94,0,3489.22,12289.98,59.22,0,706.13,1318.5,852.42,205.84,42.3,0.51,2216.15,4083.9,0.94,0,341.73,916.96,0.12,0,32.49,45.55,43.83,10.12,2.16,665.95,143.96
2025-06-09T22:25:00Z,-301.1,0,3497.97,12336.3,61.74,0,709.75,1312.11,851.47,208.56,42.1,1.14,2114.71,4116.81,0.94,0,342.64,920.94,0.12,0,32.66,45.31,43.79,10.25,2.15,672.25,142.5
2025-06-09T22:30:00Z,-311.99,0,3517.09,12297.41,63.7,0,709.63,1288.91,852.81,208.3,41.3,15.73,2099.12,4089.57,0.94,0,344.5,917.88,0.12,0,32.66,44.51,43.85,10.24,2.11,673.45,142.86
2025-06-09T22:35:00Z,-347.53,0,3511.09,12240.34,62.93,0,707.88,1220.76,850.12,208.93,41.39,0.52,2108.13,4085.33,0.94,0,343.88,913.75,0.12,0,32.58,42.18,43.73,10.27,2.11,674.88,142.86
2025-06-09T22:40:00Z,-317.27,0,3507.81,12174.52,62.48,0,691.75,1169.94,849.4,208.74,42.84,3.17,2085.46,4054.45,0.94,0,343.61,909.05,0.12,0,31.85,40.36,43.67,10.26,2.18,675.51,141.79
2025-06-09T22:45:00Z,-297.43,0,3503.72,12157.92,60.7,0,658,1066.01,850.07,208.87,42.22,0.44,2027.88,4079.14,0.94,0,343.22,907.88,0.12,0,30.32,36.8,43.71,10.26,2.15,677.12,142.15
2025-06-09T22:50:00Z,-266.08,0,3500.97,12116.53,59.77,-0.1,616.88,940.26,848.76,209.64,40.74,1.53,2014.81,4097.85,0.94,0,342.94,904.9,0.12,0,28.45,32.49,43.65,10.3,2.08,677.32,139.91
2025-06-09T22:55:00Z,-247.01,0,3518.31,12066.05,58.22,-0.1,582.13,877,851.27,206.79,41.43,5.26,1976.33,4081.22,0.94,0,344.6,901.22,0.11,0,26.84,30.28,43.78,10.16,2.11,679.05,139.79
2025-06-09T23:00:00Z,-249.42,0,3520.09,11989,58.25,-0.1,570.38,841.71,852.49,209.86,42.17,7.15,2000.54,4063.26,0.94,0,344.8,895.51,0.11,0,26.27,29.03,43.83,10.31,2.15,678.66,140.45
2025-06-09T23:05:00Z,-317.41,0,3503.59,11938.94,59.28,0,572.88,808.96,852.02,208.84,41.62,1.09,1975.2,4017.38,0.94,0,343.17,891.97,0.12,0,26.4,27.86,43.81,10.26,2.12,682.44,139.41
2025-06-09T23:10:00Z,-222.93,0,3518.84,11921.27,58.65,-0.1,562,777.83,851.96,157.61,42,4.94,1973.57,4002.44,0.94,0,344.71,890.64,0.11,0,25.87,26.71,43.81,7.75,2.14,680.83,140.69
2025-06-09T23:15:00Z,-255.42,0,3516.47,11999.41,59.1,-0.1,539.13,769.31,853.2,156.89,42.85,13.04,1985.15,3977.68,0.94,0,344.47,896.64,0.12,0,24.78,26.4,43.87,7.71,2.18,682.82,141.89
2025-06-09T23:20:00Z,-261.46,0,3516.69,11965.69,59.25,-0.1,518.75,731.03,852.93,158.11,42.66,14.88,2033.81,3964.2,0.94,0,344.5,894.28,0.12,0,23.8,25.02,43.86,7.77,2.18,682.21,141.43
2025-06-09T23:25:00Z,-255.41,0,3500.09,11987.77,60.61,0,495.25,676.67,852.34,138.43,41.12,5.78,1972.81,3959.26,0.94,0,342.91,896.1,0.12,0,22.68,23.07,43.85,6.8,2.1,684.92,137.96
2025-06-09T23:30:00Z,-219.15,0,3520.22,11965,59.92,0,484,644.39,854.74,97.61,40.82,15.69,1919.06,3979.68,0.94,0,344.87,894.34,0.12,0,22.13,21.88,43.96,4.8,2.09,685.28,140.43
2025-06-09T23:35:00Z,-230.97,0,3513.44,11885.9,60.27,0,467.5,599.83,850.94,127.29,42.28,8.78,1937.97,3944.93,0.94,0,344.19,888.55,0.12,0,21.34,20.28,43.76,6.26,2.16,685.93,140.73
2025-06-09T23:40:00Z,-254.27,0,3519.47,11799.77,61.93,0,473.75,604.51,811.94,208.16,42.09,17.15,2026.89,3886.41,0.94,0,344.78,881.7,0.12,0,21.64,20.44,41.7,10.23,2.15,684.22,142.5
2025-06-09T23:45:00Z,-323.34,0,3511.84,11892.88,53.31,0,492.75,599.92,769.58,210.03,41.48,5.18,1959.2,3912.29,0.94,0,344.05,888.98,0.11,0,22.55,20.29,39.45,10.32,2.12,689.02,139.77
2025-06-09T23:50:00Z,-187.42,0,3511.97,11849.92,50.73,0,481.5,603.67,725.25,208.56,41.8,3.48,1832.26,3916.85,0.94,0,344.06,885.88,0.1,0,22.02,20.41,37.13,10.25,2.13,688.55,140.73
2025-06-09T23:55:00Z,-273.19,0,3519.22,11797,53.35,0,504.13,603.82,725.29,208.45,42.73,4.87,1865.95,3886.94,0.94,0,344.77,881.72,0.11,0,23.1,20.42,37.13,10.24,2.18,690.33,140.38
2025-06-10T00:00:00Z,-317.26,0,3518.81,11709,51.27,0,522.38,603.12,726.18,208.48,43.72,7.06,1864.84,3885.79,0.94,0,344.72,875.26,0.1,0,23.97,20.39,37.17,10.25,2.23,690.89,138.54
2025-06-10T00:05:00Z,-394.92,0,3506.59,11703.96,53,0,541,597.62,724.66,208.36,42.41,2.87,1806.81,3882.97,0.94,0,343.51,874.95,0.11,0,24.87,20.21,37.09,10.24,2.16,694.9,141.08
2025-06-10T00:10:00Z,-314.62,0,3514.69,11615.51,57.52,0,562.38,602.15,723.65,209,42.14,1.24,1722.63,3870.57,0.94,0,344.31,868.49,0.11,0,25.89,20.36,37.05,10.27,2.16,694.62,139.76
2025-06-10T00:15:00Z,-249.24,0,3504.47,11602.11,60.22,-0.1,577.25,597.9,722.67,208.76,43.15,0.67,1552.43,3873.34,0.94,0,343.35,867.45,0.12,0,26.61,20.22,37,10.26,2.2,697.34,140.38
2025-06-10T00:20:00Z,-165.73,0,3522.22,11498.09,58.82,0,598.63,606.58,725.89,211.02,42.6,33.54,1507.12,3828.11,0.94,0,345.04,859.48,0.12,0,27.63,20.51,37.16,10.37,2.18,695.65,141.21
