date,Battery (Charging) - MW,Exports - MW,Imports - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Battery (Discharging) - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Wind (Curtailment) - MW,Solar (Utility) (Curtailment) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-11-10T12:50:00Z,-264.95,0,97.79,0,40,40.67,0.11,0,0,163.13,122.65,1696.89,305.96,370.21,17.77,0,4.32,0,1.92,1.36,0.01,0,53.71,-21.66
2025-11-10T12:55:00Z,-221.73,0,19.81,0,40,40.67,0.1,0,0,167.98,128.55,1710.81,350.12,350.3,17.78,0,0.89,0,1.92,1.36,0.01,0,27.15,-29.61
2025-11-10T13:00:00Z,-198.38,-30.25,0,0,40,40.67,0.11,0,0,197.05,122.73,1724.73,330.66,444.29,17.8,0.25,0,0,1.92,1.36,0.01,0,19.23,-32.01
2025-11-10T13:05:00Z,-195.82,-64.78,0,0,41,40.67,0.11,0,0.09,203.39,121.52,1719,320.81,443.25,17.97,0.53,0,0,1.97,1.36,0.01,0,18.05,-32.01
2025-11-10T13:10:00Z,-180.39,-71.13,0,0,40,40.67,0.11,0,0,193.49,120.62,1713.27,336.07,359.38,18.13,0.59,0,0,1.92,1.36,0.01,0,17.44,0
2025-11-10T13:15:00Z,-295.45,0,35.78,0,40,40,0.11,0,0,211.49,115.93,1707.54,416.79,365.3,18.3,0,1.54,0,1.92,1.34,0.01,0,32.34,0
2025-11-10T13:20:00Z,-382.82,0,225.61,0,41,40,0.11,0,0.02,204,18,1701.81,404.95,472.31,18.47,0,10.19,0,1.97,1.34,0.01,0,116.02,0
2025-11-10T13:25:00Z,-190.15,0,10.92,0,40,40.67,0.11,0,0.08,251.42,11.17,1696.08,343.64,471.87,18.63,0,0.48,0,1.92,1.36,0.01,0,24.58,0
2025-11-10T13:30:00Z,-303.04,0,126.14,0,40,40,0.11,0,0,242.7,10.49,1690.35,342.73,479.35,18.8,0,5.44,0,1.92,1.34,0.01,0,65.5,-102
2025-11-10T13:35:00Z,-329.09,0,211.78,0,40,40,0.11,0,0,211.56,2.51,1683.01,379.28,485.25,18.77,0,9.16,0,1.92,1.34,0.01,0,103.8,-102
2025-11-10T13:40:00Z,-289.06,0,160.54,0,40,40.67,0.11,0,0.16,215.89,0.72,1675.66,335.86,476.95,18.73,0,7.2,0,1.92,1.36,0.01,0,82.6,0
2025-11-10T13:45:00Z,-291.47,0,208.29,0,40,40.67,0.11,0,0,176.55,0.64,1668.32,373.94,563.8,18.7,0,9.43,0,1.92,1.36,0.01,0,106.95,0
2025-11-10T13:50:00Z,-249.29,0,162.42,0,49,40,0.11,0,3.94,179.38,1.51,1660.98,398.98,474.39,18.67,0,7.04,0,2.35,1.34,0.01,0,84.59,-102
2025-11-10T13:55:00Z,-280.7,0,149.79,0,47,40.67,0.11,0,0,195.28,0.67,1653.63,386.47,484.73,18.63,0,6.44,0,2.26,1.36,0.01,0,80.16,0
2025-11-10T14:00:00Z,-260.27,0,208.11,0,51,40,0.11,0,0.48,132.9,0.69,1646.29,453.29,467.74,18.6,0,9.04,0,2.45,1.34,0.01,0,109.77,-20.01
2025-11-10T14:05:00Z,-106.18,-94.48,0,0,59,40,0.11,0,4.69,225.02,24.18,1640.2,397.16,464.75,18.65,0.92,0,0,2.83,1.34,0.01,0,21.82,-68.71
2025-11-10T14:10:00Z,-153.37,-78.99,0,0,55,40,0.11,0,2.4,289.66,7.91,1634.11,342.74,486,18.7,0.86,0,0,2.64,1.34,0.01,0,20.84,0
2025-11-10T14:15:00Z,-197.89,-62.8,0,0,57,40,0.11,0,4.46,307.51,3.84,1628.02,302.18,548.72,18.75,0.57,0,0,2.74,1.34,0.01,0,23.69,-68
2025-11-10T14:20:00Z,-158.77,-94.35,0,0,54,40.67,0.11,0,3.92,297.58,2.7,1621.93,314.56,475.75,18.8,0.87,0,0,2.59,1.36,0.01,0,20.97,-221.58
2025-11-10T14:25:00Z,-289.7,0,162.9,0,57,40,0.11,1.16,0.15,168.38,1.12,1615.84,426.8,484.26,18.85,0,7.12,0,2.73,1.34,0.01,0.06,94.39,0
2025-11-10T14:30:00Z,-271.49,0,201.15,0,58,3.09,0.11,1.37,0.45,143.64,0.7,1609.76,447.76,487.5,18.9,0,8.82,0,2.78,0.1,0.01,0.07,105.15,-225.73
2025-11-10T14:35:00Z,-140.92,0,81.27,0,64,0,0.11,1.5,6.61,134.32,1.92,1590.96,503.22,482.64,18.77,0,3.64,0,3.07,0,0.01,0.07,51.66,0
2025-11-10T14:40:00Z,-129.3,0,68.06,0,61,0,0.11,6.59,1.14,135.41,0.67,1572.16,499.32,462.14,18.63,0,3.09,0,2.93,0,0.01,0.32,48.23,0
2025-11-10T14:45:00Z,-136.81,0,96.08,0,63,0,0.11,6.55,0,139.64,0.71,1553.36,443.29,467.24,18.5,0,4.24,0,3.02,0,0.01,0.32,59.53,-225.33
2025-11-10T14:50:00Z,-119.18,0,74.54,0,69,0,0.11,6.82,1.71,133.53,1.95,1534.56,463.37,471.6,18.37,0,3.35,0,3.31,0,0.01,0.34,54.11,0
2025-11-10T14:55:00Z,-93.44,0,94.5,0,66,0,0.11,18.59,0.31,123.38,0.7,1515.77,508.22,472.46,18.23,0,4.19,0,3.17,0,0.01,0.91,64.64,0
2025-11-10T15:00:00Z,-98.45,0,65,0,66,0,0.11,18.51,14.13,173.18,0.78,1496.97,469.4,478.23,18.1,0,2.81,0,3.17,0,0.01,0.91,51.47,-222.92
2025-11-10T15:05:00Z,-83.76,0,110.39,0,72,0,0.11,18.54,7.15,128.29,1.63,1477.15,548.97,476.31,18.22,0,4.93,0,3.45,0,0.01,0.91,73.92,-225.46
2025-11-10T15:10:00Z,-136.37,0,146.33,0,67,0,0.1,23.22,0,160.51,0.69,1457.34,553.17,535.14,18.33,0,6.7,0,3.21,0,0.01,1.14,93.12,0
2025-11-10T15:15:00Z,-58.79,0,61.13,0,78,0,0.11,23.82,3.3,142.27,1.81,1437.53,593.37,458.48,18.45,0,2.86,0,3.74,0,0.01,1.17,59.55,-222.25
2025-11-10T15:20:00Z,-94.24,0,103.01,0,76,0,0.11,23.21,0.01,156.41,0.64,1417.72,528.27,472.99,18.57,0,4.85,0,3.65,0,0.01,1.14,78.36,0
2025-11-10T15:25:00Z,-57.21,0,103.19,0,87,0,0.11,9.72,5.42,152.03,1.56,1397.9,633.42,465.75,18.68,0,5.34,0,4.17,0,0.01,0.48,80.33,0
2025-11-10T15:30:00Z,-63.61,0,130.11,0,91,0,0.11,9.67,9.13,134.13,1.77,1378.09,608.51,549.82,18.8,0,6.08,0,4.37,0,0.01,0.48,91.7,-200
2025-11-10T15:35:00Z,-44.08,0,107.18,0,102,0,0.11,0,39.66,142.22,3.38,1353.77,608.71,471.44,18.57,0,5.1,0,4.89,0,0.01,0,80.56,0
2025-11-10T15:40:00Z,-45.62,0,74.85,0,107,0,0.11,0,50.12,166.24,3.51,1329.46,560.84,541.83,18.33,0,3.91,0,5.13,0,0.01,0,70.7,-187.93
2025-11-10T15:45:00Z,-60.22,0,89.7,0,109,0,0.11,0,31.9,209.58,3,1305.14,490.35,403.34,18.1,0,4.3,0,5.23,0,0.01,0,75.82,0
2025-11-10T15:50:00Z,-77.05,0,256.72,0,108,0,0.11,0,6.65,137.4,1.75,1280.83,660.82,408.61,17.87,0,13.22,0,5.18,0,0.01,0,183.97,0
2025-11-10T15:55:00Z,-81.43,0,238.14,0,109,0,0.11,0,9.75,194.63,1.95,1256.51,621.92,415.75,17.63,0,11.48,0,5.23,0,0.01,0,160.17,0
2025-11-10T16:00:00Z,-18.03,0,210.11,0,108,0,0.11,0,24.64,237.9,2.54,1232.19,606.72,443.07,17.4,0,10.26,0,5.18,0,0.01,0,134.61,-190.01
2025-11-10T16:05:00Z,-57.1,0,296.82,0,105,0,0.11,0,30.48,234.15,1.73,1187.96,636.87,490.43,17.35,0,14.52,0,5.04,0,0.01,0,194.75,0
2025-11-10T16:10:00Z,-63.21,0,429.79,0,100,0,0.11,0,12.67,170.33,0.64,1143.72,543.25,437.35,17.3,0,23.37,0,4.8,0,0.01,0,361.82,0
2025-11-10T16:15:00Z,-77.39,0,357.39,0,103,0,0.11,0,12.59,291.45,1.18,1099.48,560.12,432.92,17.25,0,17.79,0,4.94,0,0.01,0,254.28,-215.71
2025-11-10T16:20:00Z,-72.16,0,251.28,0,111,0,0.1,0,46.13,329.78,3.12,1055.24,569.56,423.72,17.2,0,13.85,0,5.33,0,0.01,0,188.37,0
2025-11-10T16:25:00Z,-39.51,0,230.29,0,105,0,0.11,0,42.77,352.21,1.61,1011,548.46,391.71,17.15,0,11.71,0,5.04,0,0.01,0,161.74,0
2025-11-10T16:30:00Z,-29.31,0,255.08,0,98,0,0.11,0,5.61,422.1,0.71,966.76,526.5,439.83,17.1,0,14.57,0,4.7,0,0.01,0,191.34,-179.61
2025-11-10T16:35:00Z,-45.59,0,307.36,0,108,0,0.11,0,33.3,449.17,2.9,920.13,531.99,359.69,17.03,0,15.56,0,5.18,0,0.01,0,214.48,0
2025-11-10T16:40:00Z,-106.38,0,234.49,0,106,0,0.11,0,11.61,606.11,56,873.5,400,282.37,16.97,0,13.39,0,5.09,0,0.01,0,168.98,0
2025-11-10T16:45:00Z,-73.66,0,320.07,0,102,0,0.11,0,9.65,498.26,83.15,826.87,551.44,281.47,16.9,0,18.47,0,4.89,0,0.01,0,248.99,0
2025-11-10T16:50:00Z,-5.29,0,243.45,0,104,0,0.11,0,23.35,493.75,110.56,780.24,556.08,255.76,16.83,0,14.31,0,4.99,0,0.01,0,183.44,0
2025-11-10T16:55:00Z,-3.65,0,111.99,0,107,0,0.11,0,17.96,617.44,82.89,733.61,463.2,250.59,16.77,0,5.9,0,5.13,0,0.01,0,91.81,-20
2025-11-10T17:00:00Z,-37.05,-21.32,0,0,97,0,0.11,0,0,754.8,224.87,686.98,347.8,214.39,16.7,0.11,0,0,4.65,0,0.01,0,32.02,0
2025-11-10T17:05:00Z,-128.53,0,81.26,0,113,0,0.11,0,20.54,875.07,153.32,659.36,227.55,220.88,16.7,0,4.37,0,5.42,0,0.01,0,72.98,0
2025-11-10T17:10:00Z,-102.82,-129.79,0,0,96,0,0.11,0,8.94,916.43,225.82,631.74,215.64,130.14,16.7,0.66,0,0,4.61,0,0.01,0,28.81,0
2025-11-10T17:15:00Z,-160.83,-4.4,0,0,97,0,0.11,0,12.28,881.79,295.11,604.12,215.33,164.62,16.7,0.02,0,0,4.65,0,0.01,0,32.31,0
2025-11-10T17:20:00Z,-127.05,-163.82,0,0,98,0,0.11,0,5.95,1039.52,310.97,576.5,220.73,135.94,16.7,0.74,0,0,4.7,0,0.01,0,27.37,0
2025-11-10T17:25:00Z,-97.28,-7.91,0,0,105,0,0.11,0,22.44,913.1,256.78,548.89,349.31,123.07,16.7,0.04,0,0,5.04,0,0.01,0,34.49,0
2025-11-10T17:30:00Z,-73.54,-73.08,0,0,106,0,0.11,0,23.24,899.74,336.11,521.27,299.32,78.42,16.7,0.28,0,0,5.09,0,0.01,0,33.21,0
2025-11-10T17:35:00Z,-97.98,-103.63,0,0,108,0,0.11,0,46.02,950.95,305.76,495.27,283.76,60.71,16.67,0.38,0,0,5.18,0,0.01,0,33.82,-11.11
2025-11-10T17:40:00Z,-84.59,-37.86,0,0,125,0,0.11,0,4.24,943.04,289.47,469.27,249.64,52.99,16.63,0.15,0,0,6,0,0.01,0,41.09,0
2025-11-10T17:45:00Z,-97.83,-188,0,0,134,0,0.11,0,27.6,1098.33,246.87,443.27,0,0,16.6,0.75,0,0,6.43,0,0.01,0,40.99,67.03
2025-11-10T17:50:00Z,-78.34,-210.62,0,0,115,0,0.11,0,34.62,1154.35,216.99,417.28,0,0,16.57,0.78,0,0,5.52,0,0.01,0,34.54,0
2025-11-10T17:55:00Z,-1.12,-265.1,0,0,122,0,0.11,0,16.08,1184.34,226.28,391.28,0,0,16.53,0.97,0,0,5.85,0,0.01,0,35.03,110.26
2025-11-10T18:00:00Z,-0.28,-235.04,0,0,119,0,0.11,0,1.07,1219.51,204.15,365.28,0,0,16.5,0.88,0,0,5.71,0,0.01,0,34.66,0
2025-11-10T18:05:00Z,-0.33,-229.52,0,0,125,0,0.11,0,96.33,1215.08,141.32,343,0,0,16.4,0.87,0,0,6,0,0.01,0,36.47,105.3
2025-11-10T18:10:00Z,-4.31,-345.61,0,0,115,0,0.11,120.74,135.83,1213.03,94.43,320.72,0,0,16.3,1.88,0,0,5.52,0,0.01,5.93,69.69,0
2025-11-10T18:15:00Z,-0.21,-485.06,0,0,119,0,0.11,155.78,197.32,1261.24,109.25,298.43,0,0,16.2,3.42,0,0,5.71,0,0.01,7.66,72.15,71.55
2025-11-10T18:20:00Z,-1.82,-358.12,0,0,115,0,0.11,155.06,148.77,1204.08,99.06,276.15,0,0,16.1,2.1,0,0,5.52,0,0.01,7.62,80.88,0
2025-11-10T18:25:00Z,-1.07,-347.54,0,0,117,0,4.77,156.69,156.1,1171.25,122.05,253.87,0,0,16,2.08,0,0,5.61,0,0.2,7.7,84.06,119.25
2025-11-10T18:30:00Z,-4.84,-357.07,0,0,114,0,82.79,155.43,142.89,1152.53,85.68,231.59,0,0,15.9,3.11,0,0,5.47,0,3.51,7.64,101.08,0
2025-11-10T18:35:00Z,-0.08,-375.38,0,0,122,0,83.41,158.48,217.34,1129.74,72.88,209.91,0,0,15.8,2.63,0,0,5.85,0,3.53,7.79,107.81,98
2025-11-10T18:40:00Z,0,-393.68,0,0,114,0,83.59,156.21,251.65,1148.51,52.05,188.23,0,0,15.7,2.68,0,0,5.47,0,3.54,7.68,105.03,98
2025-11-10T18:45:00Z,-0.01,-430.28,0,0,115,0,83.53,157.23,211.02,1235.43,66.71,166.55,0,0,15.6,3.92,0,0,5.52,0,3.54,7.73,96.14,0
2025-11-10T18:50:00Z,-1.99,-495.33,0,0,111,0,83.04,153.69,278.32,1282.9,55.43,144.87,0,0,15.5,3.18,0,0,5.33,0,3.52,7.55,98.37,98
2025-11-10T18:55:00Z,0,-520.36,0,0,118,0,83.54,158.21,297.47,1331.76,34.01,123.2,0,0,15.4,4.35,0,0,5.66,0,3.54,7.77,93.16,0
2025-11-10T19:00:00Z,-2.75,-516.53,0,0,116,0,82.77,154.64,269.1,1350.56,28.34,101.52,0,0,15.3,3.32,0,0,5.57,0,3.5,7.6,101.16,0
2025-11-10T19:05:00Z,-0.21,-520.07,0,0,115,0,83.59,156.77,312.82,1336.7,23.25,86.34,0,0,15.3,3.29,0,0,5.52,0,3.54,7.7,101.38,116.3
2025-11-10T19:10:00Z,-0.22,-520.38,0,0,118,0,83.96,158.42,280.9,1345.34,17,71.15,0,0,15.3,3.36,0,0,5.66,0,3.56,7.79,105.37,0
2025-11-10T19:15:00Z,-3.52,-396.76,0,0,112,0,82.91,154.54,258.68,1279.8,11.72,55.97,0,0,15.3,3.49,0,0,5.37,0,3.51,7.59,100.18,138.04
2025-11-10T19:20:00Z,-0.3,-413,0,0,140,0,83.99,157.2,198.23,1318.41,7.05,40.79,0,0,15.3,2.91,0,0,6.72,0,3.56,7.73,118.18,0
2025-11-10T19:25:00Z,-0.17,-467.04,0,0,126,0,83.39,156.62,296.72,1302.08,3.01,25.6,0,0,15.3,4.25,0,0,6.05,0,3.53,7.7,102.39,0
2025-11-10T19:30:00Z,-0.22,-555.91,0,0,162,0,83.81,156.95,383.47,1293.36,1.21,10.42,0,0,15.3,3.91,0,0,7.77,0,3.55,7.71,118.26,146.48
2025-11-10T19:35:00Z,-1.31,-500.75,0,0,191,0,82.56,156.48,306.24,1266.83,0.19,8.69,0,0,15.23,3.82,0,0,9.16,0,3.5,7.69,131.37,0
2025-11-10T19:40:00Z,-0.19,-602.57,0,0,227,0,83.28,155.44,405.17,1282.26,0.04,6.95,0,0,15.17,6.15,0,0,10.89,0,3.53,7.64,122.59,0
2025-11-10T19:45:00Z,-0.2,-589.83,0,0,231,0,82.69,172.05,333.41,1288.64,0,5.21,0,0,15.1,5.14,0,0,11.08,0,3.5,8.45,141.08,117.26
2025-11-10T19:50:00Z,-0.23,-501.31,0,0,237,0,83.96,168.08,246.52,1296.25,0,3.47,0,0,15.03,4.51,0,0,11.37,0,3.56,8.26,146.14,118.54
2025-11-10T19:55:00Z,-0.22,-485.41,0,0,238,0,84.07,174.99,248.97,1277.3,0,1.74,0,0,14.97,5.6,0,0,11.42,0,3.56,8.6,140.16,0
2025-11-10T20:00:00Z,-1.69,-499.67,0,0,233,0,83.24,172.61,287.97,1257.17,0,0,0,0,14.9,4.49,0,0,11.18,0,3.52,8.48,146.42,123.45
2025-11-10T20:05:00Z,-0.75,-571.88,0,0,236,0,83.33,169.99,337.21,1280.9,0,0,0,0,14.93,6.41,0,0,11.32,0,3.53,8.35,131.35,0
2025-11-10T20:10:00Z,-0.31,-633.89,0,0,233,0,83.18,173.77,412.96,1267.98,0,0,0,0,14.97,5.45,0,0,11.18,0,3.52,8.54,138.95,154.35
2025-11-10T20:15:00Z,-0.23,-567.69,0,0,263,0,83.28,172.69,293.17,1252.83,0,0,0,0,15,6.42,0,0,12.62,0,3.53,8.49,146.02,0
2025-11-10T20:20:00Z,-0.26,-607.9,0,0,244,0,84.46,168.37,401.59,1228.56,0,0,0,0,15.03,5.35,0,0,11.71,0,3.58,8.27,143.83,0
2025-11-10T20:25:00Z,-2.17,-505.49,0,0,270,0,82.96,171.8,252.4,1210,0,0,0,0,15.07,6.17,0,0,12.96,0,3.51,8.44,151.98,0
2025-11-10T20:30:00Z,-0.53,-442.2,0,0,270,0,84.36,171.15,191.07,1224.62,0,0,0,0,15.1,4.35,0,0,12.96,0,3.57,8.41,164.84,159.22
2025-11-10T20:35:00Z,-1.13,-444.15,0,0,296,0,83.64,174.62,157.85,1212.01,0,0,0,0,15.02,5.92,0,0,14.2,0,3.54,8.58,165.59,0
2025-11-10T20:40:00Z,-1.46,-395.46,0,0,315,0,84.44,174.93,153.42,1193.56,0,0,0,0,14.93,5.64,0,0,15.11,0,3.58,8.6,170.37,140.23
2025-11-10T20:45:00Z,-7.27,-406.13,0,0,339,0,83.44,172.47,142.08,1185.46,0,0,0,0,14.85,5.88,0,0,16.27,0,3.53,8.48,178.12,0
2025-11-10T20:50:00Z,-3.62,-425.64,0,0,369,0,83.8,172.64,147.33,1167.38,0,0,0,0,14.77,6.32,0,0,17.71,0,3.55,8.48,186.02,138.04
2025-11-10T20:55:00Z,-2.34,-440.1,0,0,360,0,83.49,172.03,183.19,1171.51,0,0,0,0,14.68,6.33,0,0,17.27,0,3.54,8.45,180.1,143.47
2025-11-10T21:00:00Z,-7.37,-344.01,0,0,376,0,82.82,174.11,48.16,1160.01,0,0,0,0,14.6,5.46,0,0,18.04,0,3.51,8.56,198.49,0
2025-11-10T21:05:00Z,-2.77,-440.85,0,0,339,0,82.84,171.51,203.19,1165.83,0,0,0,0,14.62,6.37,0,0,16.27,0,3.51,8.43,172.47,114.1
2025-11-10T21:10:00Z,-1.23,-438.01,0,0,295,0,83.65,174.47,249.09,1144.54,0,0,0,0,14.63,6.01,0,0,14.16,0,3.54,8.57,161.25,0
2025-11-10T21:15:00Z,-1.43,-272.51,0,0,283,0,83.62,173.97,67.99,1125.58,0,0,0,0,14.65,3.89,0,0,13.58,0,3.54,8.55,179.01,0
2025-11-10T21:20:00Z,-3.54,-205.6,0,0,242,0,83.49,169.19,49.77,1128.25,0,0,0,0,14.67,2.92,0,0,11.61,0,3.54,8.31,168.44,113.02
2025-11-10T21:25:00Z,-1.2,-133.87,0,0,200,0,83.89,174.58,36.16,1101.42,0,0,0,0,14.68,1.88,0,0,9.6,0,3.55,8.58,163.05,104.48
2025-11-10T21:30:00Z,-2.85,-143.4,0,0,196,0,83.61,168.93,54.12,1089.87,0,0,0,0,14.7,1.99,0,0,9.4,0,3.54,8.3,159.81,112.27
2025-11-10T21:35:00Z,-4.2,-138.75,0,0,196,0,83.64,172.5,48.8,1099.8,0,0,0,0,14.72,1.94,0,0,9.4,0,3.54,8.48,160.4,0
2025-11-10T21:40:00Z,-3.13,-360.09,0,0,195,0,79.52,172.23,244.96,1121.66,0,0,0,0,14.73,4.43,0,0,9.36,0,3.37,8.46,138.71,111.56
2025-11-10T21:45:00Z,-0.73,-211.5,0,0,199,0,41.93,173.22,121.07,1105.04,0,0,0,0,14.75,2.84,0,0,9.55,0,1.78,8.51,142.82,109.75
2025-11-10T21:50:00Z,-5.24,-218.19,0,0,194,0,41.71,172.46,109.28,1132.31,0,0,0,0,14.77,2.62,0,0,9.31,0,1.77,8.47,142.46,0
2025-11-10T21:55:00Z,-0.79,-159.86,0,0,195,0,41.9,174.15,32.6,1125.68,0,0,0,0,14.78,2.14,0,0,9.36,0,1.78,8.56,149.51,99.36
2025-11-10T22:00:00Z,-1.1,-186.44,0,0,196,0,41.92,171.36,52.33,1126.59,0,0,0,0,14.8,2.47,0,0,9.4,0,1.78,8.42,146.78,98.52
2025-11-10T22:05:00Z,-3.44,-169.61,0,0,194,0,41.8,167.3,49.66,1121.77,0,0,0,0,14.8,2.26,0,0,9.31,0,1.77,8.22,145.88,115.41
2025-11-10T22:10:00Z,-5.81,-77.16,0,0,157,0,41.79,138.86,39.17,1082.73,0,0,0,0,14.8,0.9,0,0,7.53,0,1.77,6.82,132.75,0
2025-11-10T22:15:00Z,-0.97,-56.46,0,0,119,0,41.97,141.79,49.84,1079.8,0,0,0,0,14.8,0.69,0,0,5.71,0,1.78,6.97,120.12,118.74
2025-11-10T22:20:00Z,-0.27,-54.09,0,0,120,0,42.28,143.22,16.83,1089.38,0,0,0,0,14.8,0.67,0,0,5.76,0,1.79,7.04,123.06,118.25
2025-11-10T22:25:00Z,-4.18,-66.32,0,0,116,0,41.73,139.59,0.6,1126.96,0,0,0,0,14.8,0.86,0,0,5.57,0,1.77,6.86,118.15,0
2025-11-10T22:30:00Z,-29.25,-157.45,0,0,112,0,41.68,140.29,32.6,1201.24,0,0,0,0,14.8,1.48,0,0,5.37,0,1.77,6.89,112.32,0
2025-11-10T22:35:00Z,-10.3,-159.82,0,0,114,0,41.92,137.39,0,1224.12,0,0,0,0,14.72,2.01,0,0,5.47,0,1.78,6.75,106.79,0
2025-11-10T22:40:00Z,-3.08,-166.94,0,0,117,0,16.45,139.83,52.29,1185.19,0,0,0,0,14.63,2.02,0,0,5.61,0,0.7,6.87,99.88,138.04
2025-11-10T22:45:00Z,-2.7,-163.87,0,0,124,0,0.11,170.43,51.45,1149.89,0,0,0,0,14.55,1.5,0,0,5.95,0,0.01,8.38,115.8,0
2025-11-10T22:50:00Z,-19.85,-184.18,0,0,151,0,0.11,168.15,47.3,1143.88,0,0,0,0,14.47,2.37,0,0,7.25,0,0.01,8.26,120.76,0
2025-11-10T22:55:00Z,-10.56,-123.38,0,0,126,0,0.11,138.77,48.7,1134,0,0,0,0,14.38,1.52,0,0,6.05,0,0.01,6.82,103.72,0
2025-11-10T23:00:00Z,-10.31,-105.76,0,0,116,0,0.11,139.62,32.6,1137.87,0,0,0,0,14.3,0.93,0,0,5.57,0,0.01,6.86,105.36,113.6
2025-11-10T23:05:00Z,-7.91,-102.14,0,0,117,0,0.11,139.79,32.36,1122.49,0,0,0,0,14.23,1.26,0,0,5.61,0,0.01,6.87,103.55,0
2025-11-10T23:10:00Z,-2.75,-96.35,0,0,125,0,0.11,83.79,51.89,1145.4,0,0,0,0,14.17,0.77,0,0,6,0,0.01,4.12,85.86,148
2025-11-10T23:15:00Z,-8.29,-180.94,0,0,133,0,0.11,161.3,48,1141.45,0,0,0,0,14.1,1.75,0,0,6.38,0,0.01,7.93,116.51,0
2025-11-10T23:20:00Z,-2.81,-121.82,0,0,127,0,0.11,109.83,55.48,1129.06,0,0,0,0,14.03,1.08,0,0,6.09,0,0.01,5.4,96.39,0
2025-11-10T23:25:00Z,-21.17,-166.11,0,0,136,0,0.11,167.94,48.6,1104.26,0,0,0,0,13.97,1.52,0,0,6.53,0,0.01,8.25,125.38,0
2025-11-10T23:30:00Z,-2.29,-194.38,0,0,150,0,0.11,169.47,57.14,1091.45,0,0,0,0,13.9,2.01,0,0,7.2,0,0.01,8.33,127.62,0
2025-11-10T23:35:00Z,-25.17,-141.33,0,0,156,0,0.11,167.32,49.04,1066.75,0,0,0,0,13.82,1.52,0,0,7.49,0,0.01,8.22,133.82,0
2025-11-10T23:40:00Z,-7.52,-134.8,0,0,132,0,0.11,169.54,75.15,1103.31,0,0,0,0,13.73,1.4,0,0,6.33,0,0.01,8.33,119.04,0
2025-11-10T23:45:00Z,-13.33,-157.11,0,0,108,0,0.11,168.92,103.93,1108.14,0,0,0,0,13.65,1.4,0,0,5.18,0,0.01,8.3,109.98,0
2025-11-10T23:50:00Z,-3.31,-60.04,0,0,95,0,0.11,143.44,61.16,1104.39,0,0,0,0,13.57,0.53,0,0,4.56,0,0.01,7.05,99.21,0
2025-11-10T23:55:00Z,-15.65,-62.24,0,0,102,0,0.11,168.92,49.3,1102.92,0,0,0,0,13.48,0.55,0,0,4.89,0,0.01,8.3,112.87,0
2025-11-11T00:00:00Z,-17.11,0,29.71,-0.1,82,0,0.11,164.9,0,1071.58,0,0,0,0,13.4,0,2.07,0,3.93,0,0.01,8.1,133.21,0
2025-11-11T00:05:00Z,-26.07,0,111.69,-0.1,59,0,0.11,78.02,27.4,1080.19,0,0,0,0,13.19,0,7.65,0,2.83,0,0.01,3.83,155.3,0
2025-11-11T00:10:00Z,-16.16,0,120.36,0,39,0,0.11,79.65,30.2,1071.44,0,0,0,0,12.97,0,8.06,0,1.87,0,0.01,3.91,153.37,0
2025-11-11T00:15:00Z,-22.74,0,142.16,0,40,0,0.1,80.89,49.55,1053.79,0,0,0,0,12.76,0,9.25,0,1.92,0,0.01,3.98,171.61,0
2025-11-11T00:20:00Z,-65.05,0,239.9,0,40,0,0.1,79.85,0.01,1044.04,0,0,0,0,12.55,0,15.33,0,1.92,0,0.01,3.92,295.91,0
2025-11-11T00:25:00Z,-2.97,0,177.63,0,42,0,0.11,82.54,30.38,1035.29,0,0,0,0,12.34,0,11.29,0,2.02,0,0.01,4.06,206.42,0
2025-11-11T00:30:00Z,-18.25,0,220.47,0,42,0,0.11,81.51,0.18,1037.83,0,0,0,0,12.12,0,14.13,0,2.02,0,0.01,4.01,262.12,90.41
2025-11-11T00:35:00Z,-3.84,0,184.45,0,42,0,0.11,82.92,3.21,1076.63,0,0,0,0,12.05,0,11.98,0,2.02,0,0.01,4.07,213.4,0
2025-11-11T00:40:00Z,-23.54,0,205.09,0,40,0,0.11,16.54,47.8,1098.01,0,0,0,0,11.98,0,13.45,0,1.92,0,0.01,0.81,199.45,0
2025-11-11T00:45:00Z,-18.5,0,191.19,0,42,0,0.11,9.74,56.05,1103.61,0,0,0,0,11.91,0,13.02,0,2.02,0,0.01,0.48,185.87,0
2025-11-11T00:50:00Z,-21.25,0,218.48,0,40,0,0.1,8.85,49.93,1094.43,0,0,0,0,11.84,0,14.31,0,1.92,0,0.01,0.43,209.79,0
2025-11-11T00:55:00Z,-22.85,0,234.13,0,40,0,0.11,0,50.27,1098.87,0,0,0,0,11.77,0,15.22,0,1.92,0,0.01,0,220.74,0
2025-11-11T01:00:00Z,-32.95,0,203.53,0,40,0,0.11,0,49.88,1151.71,0,0,0,0,11.7,0,13.19,0,1.92,0,0.01,0,180.42,0
