date,Battery (Charging) - MW,Pumps - MW,Exports - MW,Imports - MW,Coal (Black) - MW,Bioenergy (Biomass) - MW,Distillate - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Waste Coal Mine) - MW,Battery (Discharging) - MW,Hydro - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2024-12-18T23:15:00Z,-0.33,0,0,854.2,5037.18,43.1,0,114.43,0.2,45.7,5.49,86.27,528.99,0,0,21.65,0,44.44,376.33,0.1,0,5.88,0.01,2.33,1028.41,225.75
2024-12-18T23:20:00Z,-0.3,0,0,919.9,5012.65,44.5,0,114.38,0.2,46.43,11.77,86.05,522.35,0,0,21.67,0,47.83,374.51,0.11,0,5.87,0.01,2.37,1050.9,284.95
2024-12-18T23:25:00Z,-0.41,0,0,913.3,5062.48,45.9,0,114.68,0.2,45.56,0,86.45,526.56,0,0,21.68,0,47.61,378.18,0.11,0,5.89,0.01,2.32,1048.58,284.95
2024-12-18T23:30:00Z,-0.96,0,0,755.7,5038.78,43,0,113.67,0.2,44.86,3.33,85.59,527.61,0,0,21.7,0,39.28,376.44,0.1,0,5.84,0.01,2.29,997.47,110.83
2024-12-18T23:35:00Z,-0.45,0,0,827.5,4930.09,43.1,0,116.04,0.2,46.25,0,85.81,526.17,0,0,21.72,0,43.03,368.24,0.1,0,5.96,0.01,2.36,1023.74,110.83
2024-12-18T23:40:00Z,-30.2,0,0,951.4,4891.35,44.3,0,113.37,0.2,45.24,6.05,85.94,520.59,0,0,21.73,0,49.29,365.08,0.11,0,5.82,0.01,2.31,1073.22,113.4
2024-12-18T23:45:00Z,-1.02,0,0,873.2,4952.02,42.2,0,113.42,0.2,45.53,4.71,85.99,537.26,0,0,21.75,0,45.31,370.11,0.1,0,5.83,0.01,2.32,1036.06,225.75
2024-12-18T23:50:00Z,-0.3,0,0,801.1,5015.91,42.9,0,113.77,0.2,46.43,1.27,85.95,561.36,0,0,21.77,0,41.23,374.84,0.1,0,5.84,0.01,2.37,1005.19,200
2024-12-18T23:55:00Z,-30.7,0,0,823.2,4963.73,45.9,0,114.12,0.2,45.87,0,86.2,560.32,0,0,21.78,0,42.47,371.02,0.11,0,5.86,0.01,2.34,1020,110.83
2024-12-19T00:00:00Z,-0.44,0,0,847,4904.24,47.2,0,114.88,0.2,45.76,0,86.24,564.01,0,0,21.8,0,43.54,366.03,0.12,0,5.9,0.01,2.33,1020.36,122.95
2024-12-19T00:05:00Z,-20.65,0,0,828.9,4843.41,44.3,0,114.53,0.2,45.78,0,85.97,576.45,0,0,21.8,0,42.36,361.2,0.11,0,5.88,0.01,2.33,1016.81,99.75
2024-12-19T00:10:00Z,-35.97,0,0,869.4,4786.33,42.8,0,114.43,0.2,46.49,0.04,86.02,581.96,0,0,21.8,0,44.24,357.13,0.1,0,5.88,0.01,2.37,1034.47,102.77
2024-12-19T00:15:00Z,-54.76,0,0,822.6,4807.84,43,0,113.67,0.2,45.38,0,86.05,580.44,0,0,21.8,0,41.61,358.73,0.1,0,5.84,0.01,2.31,1021.67,101.99
2024-12-19T00:20:00Z,-24.21,0,0,824.9,4792.26,43.9,0,114.78,0.2,45.91,0,86.09,579.9,0,0,21.8,0,41.66,357.63,0.11,0,5.89,0.01,2.34,1016.14,99.75
2024-12-19T00:25:00Z,0,0,0,763.3,4742.42,43.6,0,114.83,0.2,46.29,2.37,86.08,576.2,0,0,21.8,0,38.46,354.07,0.11,0,5.9,0.01,2.36,992.18,99.95
2024-12-19T00:30:00Z,-16.34,0,0,817.2,4767.33,43.4,0,112.46,0.2,46.12,0,86.1,554.26,0,0,21.8,0,41.18,355.89,0.1,0,5.78,0.01,2.35,1018.28,99.75
2024-12-19T00:35:00Z,-15.23,0,0,846.6,4719.98,43,0,113.57,0.2,44.23,5.42,86.21,540.48,0,0,21.8,0,42.92,352.52,0.1,0,5.83,0.01,2.25,1032.48,93.83
2024-12-19T00:40:00Z,-1.01,0,0,784.5,4671.91,43.1,0,113.72,0.2,45.79,3.55,86.02,524.03,0,0,21.8,0,39.67,349.01,0.1,0,5.84,0.01,2.34,1012.94,93.83
2024-12-19T00:45:00Z,-5,0,0,830.5,4643.85,43,0,115.44,0.2,45.9,4.78,86.2,538.46,0,0,21.8,0,42.03,346.72,0.1,0,5.93,0.01,2.34,1026.55,99.75
2024-12-19T00:50:00Z,-13.02,0,0,788,4699.96,41.9,0,113.97,0.2,45.88,3.41,85.97,524.74,0,0,21.8,0,39.98,351.12,0.1,0,5.85,0.01,2.34,1016.5,93.83
2024-12-19T00:55:00Z,-13.03,0,0,804.3,4663.69,42.8,0,113.37,0.2,44.33,3.43,85.84,513.83,0,0,21.8,0,40.77,348.46,0.1,0,5.82,0.01,2.26,1025.57,93.83
2024-12-19T01:00:00Z,-10.99,0,0,759.5,4655.2,43.1,0,114.58,0.2,46.32,4.61,86.02,524.61,0,0,21.8,0,38.39,347.79,0.1,0,5.88,0.01,2.36,1006.44,93.83
2024-12-19T01:05:00Z,-0.76,0,0,797.5,4566.31,42.8,0,114.83,0.2,46.15,1.62,85.84,550.1,0,0,21.78,0,40.51,340.68,0.1,0,5.9,0.01,2.36,1014.11,93.83
2024-12-19T01:10:00Z,-10.09,0,0,767.6,4573.22,41.6,0,114.48,0.2,47.7,3.72,85.81,552.24,0,0,21.77,0,38.9,341.14,0.1,0,5.88,0.01,2.44,1004.4,93.83
2024-12-19T01:15:00Z,-9.09,0,0,759.6,4581.32,41.7,0,113.77,0.2,46.12,4.84,86.12,568.35,0,0,21.75,0,38.42,341.73,0.1,0,5.84,0.01,2.35,997.36,93.83
2024-12-19T01:20:00Z,-20.37,0,0,793,4609.04,43,0,114.63,0.2,44.83,0.08,86.2,557.29,0,0,21.73,0,40.37,343.79,0.1,0,5.89,0.01,2.28,1014.52,93.83
2024-12-19T01:25:00Z,-21.05,0,0,760.3,4627.96,44.2,0,115.29,0.2,46.46,0,86.08,553.39,0,0,21.72,0,38.66,345.56,0.11,0,5.92,0.01,2.37,1004.1,93.83
2024-12-19T01:30:00Z,-29.97,0,0,806.4,4618.99,43,0,113.72,0.2,45.92,4.2,86.02,552.23,0,0,21.7,0,40.91,344.69,0.1,0,5.84,0.01,2.34,1021.36,93.83
2024-12-19T01:35:00Z,-10.47,0,0,892.4,4597.66,41.5,0,114.28,0.2,47.03,6.1,86.29,542.76,0,0,21.68,0,45.66,342.98,0.1,0,5.87,0.01,2.4,1051.03,93.83
2024-12-19T01:40:00Z,0,0,0,804.3,4591.58,41.6,0,113.42,0.2,45.45,4.32,86.15,544.64,0,0,21.67,0,41.36,342.58,0.1,0,5.83,0.01,2.32,1018.01,93.83
2024-12-19T01:45:00Z,-5.7,0,0,792.3,4573.97,41.4,0,113.67,0.2,46.58,5.54,86.29,546.38,0,0,21.65,0,41.02,341.03,0.1,0,5.84,0.01,2.38,1014.82,93.83
2024-12-19T01:50:00Z,-0.99,0,0,747.5,4590.13,41.8,0,113.57,0.2,44.53,4.15,86.06,548.2,0,0,21.63,0,38.63,342.49,0.1,0,5.83,0.01,2.27,998.27,93.83
2024-12-19T01:55:00Z,-2.04,0,0,777.9,4535.68,41.6,0,113.77,0.2,45.52,3.25,85.97,552.71,0,0,21.62,0,40.59,338.01,0.1,0,5.84,0.01,2.32,1009.51,88.71
2024-12-19T02:00:00Z,-0.01,0,0,778.6,4508.7,43.2,0,114.83,0.2,46.19,2.9,85.78,562.74,0,0,21.6,0,40.85,335.85,0.1,0,5.9,0.01,2.36,1007.61,88.13
2024-12-19T02:05:00Z,-3.83,0,0,726.3,4506.81,43.3,0,113.42,0.2,44.97,3.87,85.81,566.77,0,0,21.55,0,38.4,335.7,0.1,0,5.83,0.01,2.29,989.85,93.83
2024-12-19T02:10:00Z,-1.82,0,0,700.1,4514.22,42.1,0,113.42,0.2,45.22,4.18,85.9,557.58,0,0,21.5,0,36.93,336.26,0.1,0,5.83,0.01,2.31,982.02,93.83
2024-12-19T02:15:00Z,-0.7,0,0,689.8,4544.35,43,0,113.37,0.2,45.71,5.41,86.3,564.95,0,0,21.45,0,36.65,338.56,0.1,0,5.82,0.01,2.33,976.43,93.83
2024-12-19T02:20:00Z,-2.23,0,0,690.6,4550.67,45,0,114.53,0.2,45.1,3.64,86.33,564.01,0,0,21.4,0,36.78,339.2,0.11,0,5.88,0.01,2.3,977.67,93.83
2024-12-19T02:25:00Z,-2.21,0,0,703.5,4506.74,43.4,0,114.68,0.2,46.78,1.41,86.02,566.9,0,0,21.35,0,37.75,335.74,0.11,0,5.89,0.01,2.39,983.3,85.63
2024-12-19T02:30:00Z,-2.69,0,0,670.1,4509.67,43.1,0,114.17,0.2,46.37,3.59,85.96,567.04,0,0,21.3,0,35.97,335.93,0.1,0,5.86,0.01,2.37,971.4,85.58
2024-12-19T02:35:00Z,-1.66,0,0,611.9,4504.41,43.3,0,113.42,0.2,44.8,4.7,85.91,567.46,0,0,21.27,0,32.98,335.54,0.1,0,5.83,0.01,2.28,951.63,84.99
2024-12-19T02:40:00Z,-15.61,0,0,660.4,4514.5,44.3,0,113.11,0.2,44.63,4.29,86.07,572.43,0,0,21.23,0,35.91,336.27,0.11,0,5.81,0.01,2.27,970.47,93.42
2024-12-19T02:45:00Z,-1.78,0,0,647,4502.37,45.2,0,113.82,0.2,45.03,1.98,85.98,551.54,0,0,21.2,0,35.37,335.38,0.11,0,5.85,0.01,2.3,968.24,92.81
2024-12-19T02:50:00Z,-0.05,0,0,604.8,4505.7,43.8,0,114.02,0.2,45.19,3.15,85.7,551.48,0,0,21.17,0,33.24,335.62,0.1,0,5.86,0.01,2.3,953.9,88.88
2024-12-19T02:55:00Z,0,0,0,583.6,4510.52,43.8,0,114.43,0.2,44.6,3.98,86.09,546.91,0,0,21.13,0,32.16,336,0.11,0,5.88,0.01,2.27,947.6,85.22
2024-12-19T03:00:00Z,0,0,0,586.4,4537.22,43.5,0,113.47,0.2,45.41,8.19,86.17,553.43,0,0,21.1,0,32.52,337.93,0.1,0,5.83,0.01,2.31,946.54,93.83
2024-12-19T03:05:00Z,-0.08,0,0,535.7,4554.9,43.1,0,114.53,0.2,45.18,0.09,86.14,554.1,0,0,21.13,0,29.88,339.55,0.1,0,5.88,0.01,2.3,932.21,93.83
2024-12-19T03:10:00Z,-1.43,0,0,567.7,4534.46,43.6,0,113.67,0.2,44.2,2.25,85.86,550.91,0,0,21.17,0,31.76,337.94,0.1,0,5.84,0.01,2.25,943.58,85.28
2024-12-19T03:15:00Z,-0.13,0,0,657.7,4508.91,43.4,0,114.12,0.2,46.07,0.1,86.05,549.23,0,0,21.2,0,37.03,335.89,0.1,0,5.86,0.01,2.35,975.43,85.81
2024-12-19T03:20:00Z,0,0,0,619.1,4514.6,45.9,0,115.29,0.2,46.36,1.16,85.89,545.74,0,0,21.23,0,35.07,336.31,0.11,0,5.92,0.01,2.36,962.31,93.83
2024-12-19T03:25:00Z,-0.16,0,0,553.6,4525.6,46.4,0,114.53,0.2,45.93,0.05,86.13,524.93,0,0,21.27,0,31.55,337.13,0.11,0,5.88,0.01,2.34,944.55,93.83
2024-12-19T03:30:00Z,-0.16,0,0,542.5,4610.47,46.5,0,114.07,0.2,44.73,2.81,86.21,517.33,0,0,21.3,0,30.9,343.85,0.11,0,5.86,0.01,2.28,941.9,99.75
2024-12-19T03:35:00Z,-27.65,0,0,523.9,4657.98,44.9,0,116.04,0.2,45.44,3.11,86.17,500.01,0,0,21.23,0,29.96,347.92,0.11,0,5.96,0.01,2.32,945.51,95.53
2024-12-19T03:40:00Z,-0.16,0,0,501.4,4680.19,44.6,0,114.43,0.2,45.96,0.17,86.25,478.92,0,0,21.17,0,28.77,349.73,0.11,0,5.88,0.01,2.34,937.95,114.8
2024-12-19T03:45:00Z,-0.25,0,0,492.6,4753.71,46.2,0,113.72,0.2,46.22,0,86.41,451.31,0,0,21.1,0,28.32,355,0.11,0,5.84,0.01,2.36,939.02,115.58
2024-12-19T03:50:00Z,-0.75,0,0,490.7,4743.2,44.8,0,113.82,0.2,45.69,0.3,85.87,449.51,0,0,21.03,0,28.39,354.21,0.11,0,5.85,0.01,2.33,939.68,115.56
2024-12-19T03:55:00Z,-1.1,0,0,464.3,4752.86,44.8,0,113.67,0.2,45.62,0.04,86.13,450.71,0,0,20.97,0,27.04,354.94,0.11,0,5.84,0.01,2.33,931.29,115.79
2024-12-19T04:00:00Z,-4.62,0,0,478.6,4720.22,43.6,0,114.78,0.2,45.37,0,86.17,442.85,0,0,20.9,0,28.07,352.56,0.1,0,5.89,0.01,2.31,939.13,114.79
2024-12-19T04:05:00Z,-23.62,0,0,516.7,4743.49,43.8,0,113.77,0.2,44.98,0,86.07,434.53,0,0,20.77,0,30.29,354.23,0.11,0,5.84,0.01,2.29,956.71,100.88
2024-12-19T04:10:00Z,-15.09,0,0,517,4717.26,43.9,0,113.67,0.2,44.61,2.22,85.9,435.78,0,0,20.63,0,30.38,352.24,0.11,0,5.84,0.01,2.27,954.95,109.25
2024-12-19T04:15:00Z,-4.52,0,0,462,4724.27,42.4,0,114.53,0.2,46.04,1.51,86.38,435.59,0,0,20.5,0,27.16,352.61,0.1,0,5.88,0.01,2.35,934.38,109.54
2024-12-19T04:20:00Z,-13.05,0,0,530.5,4723.11,42.9,0,114.68,0.2,46.04,8.2,86.28,449.97,0,0,20.37,0,31.24,352.4,0.1,0,5.89,0.01,2.35,954.56,99.75
2024-12-19T04:25:00Z,-10.13,0,0,532,4671.17,45,0,114.48,0.2,43.96,0,86.03,457.17,0,0,20.23,0,31.42,348.68,0.11,0,5.88,0.01,2.24,955.75,99.75
2024-12-19T04:30:00Z,-6.54,0,0,580.7,4649.58,44.6,0,114.68,0.2,46.19,0,86.09,484.66,0,0,20.1,0,34.38,347.18,0.11,0,5.89,0.01,2.35,967,99.75
2024-12-19T04:35:00Z,-0.46,0,0,556.5,4681.9,44.7,0,114.83,0.2,45.59,0.02,85.86,496.04,0,8.88,20.03,0,33.16,349.51,0.11,0,5.9,0.01,2.32,953.47,100.88
2024-12-19T04:40:00Z,-4.98,0,0,503,4696.21,44.5,0,113.67,0.2,45.63,0.05,86.11,495.97,0,17.77,19.97,0,29.96,350.52,0.11,0,5.84,0.01,2.33,934.52,109.34
2024-12-19T04:45:00Z,-17.52,0,0,530.2,4695.8,44.2,0,113.82,0.2,45.71,0,85.93,506.45,0,26.65,19.9,0,31.66,350.47,0.11,0,5.85,0.01,2.33,942.48,99.95
2024-12-19T04:50:00Z,-12.45,0,0,531,4688.33,44,0,113.82,0.2,44.63,0,85.97,522.66,0,35.54,19.83,0,31.71,349.93,0.11,0,5.85,0.01,2.27,937.26,108.57
2024-12-19T04:55:00Z,-9.3,0,0,455.5,4700.9,43.9,0,113.67,0.2,44.79,0,85.74,533.4,0,44.42,19.77,0,27.16,350.82,0.11,0,5.84,0.01,2.28,908.35,106.34
2024-12-19T05:00:00Z,-4.47,0,0,501.3,4705.05,43.7,0,114.73,0.2,45.83,0,86.1,536.59,0,53.31,19.7,0,29.77,351.17,0.11,0,5.89,0.01,2.34,919.63,110.83
2024-12-19T05:05:00Z,-8.02,0,0,487.7,4728.19,42.6,0,112.15,0.2,45.39,0,86.01,537.99,0.3,62.19,19.75,0,28.9,353.26,0.1,0,5.76,0.01,2.32,914.99,106.86
2024-12-19T05:10:00Z,-8.79,0,0,522.2,4690.64,42.7,0,114.33,0.2,45.72,0,86.11,538.22,1.6,71.08,19.8,0,31.01,350.18,0.1,0,5.87,0.01,2.33,923.8,110.83
2024-12-19T05:15:00Z,-1.27,0,0,517.4,4726.59,42.3,0,113.62,0.2,45.42,0.04,86.3,524.46,4.12,79.96,19.85,0,30.61,352.99,0.1,0,5.84,0.01,2.32,921.25,114.75
2024-12-19T05:20:00Z,-0.38,0,0,468,4804.96,44,0,114.02,0.2,44.93,3.23,86.32,497.6,14.29,88.85,19.9,0,27.56,359.3,0.11,0,5.86,0.01,2.29,906.58,110.83
2024-12-19T05:25:00Z,-1.87,0,0,480.4,4797.02,43.9,0,114.33,0.2,44.47,6.18,85.9,454.41,22.57,97.73,19.95,0,28.06,358.74,0.11,0,5.87,0.01,2.26,914.4,112.75
2024-12-19T05:30:00Z,-3.59,0,0,497.7,4776.99,45.5,0,115.03,0.2,45.64,0,85.91,443.65,37.62,106.62,20,0,28.8,357.33,0.11,0,5.91,0.01,2.33,918.15,99.75
2024-12-19T05:35:00Z,-11.27,0,0,613.8,4657.4,42.2,0,115.64,0.2,46.27,0,85.52,437.75,56.55,150.14,20.1,0,34.82,347.86,0.1,0,5.94,0.01,2.36,944.92,97.82
2024-12-19T05:40:00Z,-5.39,0,0,520.5,4608.01,42.1,0,113.27,0.2,44.68,0,85.28,465.81,83.45,193.66,20.2,0,29,344.13,0.1,0,5.82,0.01,2.28,895.41,93.83
2024-12-19T05:45:00Z,-2.84,0,0,529.2,4617.48,42.8,0,114.07,0.2,46.34,0,85.36,476.07,100.19,237.18,20.3,0,28.73,344.83,0.11,0,5.86,0.01,2.36,883.41,77.73
2024-12-19T05:50:00Z,-4.32,0,0,567.8,4524.2,43.1,0,113.92,0.2,45.15,0,85.38,469.06,146.45,280.71,20.4,0,29.78,337.81,0.11,0,5.85,0.01,2.3,878.16,64.02
2024-12-19T05:55:00Z,-4.96,0,0,533.1,4408.42,43,0,113.77,0.2,45.23,0,85.14,478.61,200.13,324.23,20.5,0,27.09,328.52,0.11,0,5.84,0.01,2.31,846.11,54.95
2024-12-19T06:00:00Z,-4.62,0,0,553.4,4252.79,41.8,0,113.82,0.2,45.2,0,85.05,482.86,329.34,367.75,20.6,0,27.11,316.5,0.1,0,5.85,0.01,2.3,818.17,14.36
2024-12-19T06:05:00Z,-0.4,0,0,668.1,4194.22,41.8,0,114.83,0.2,44.33,10,71.8,469.69,305.91,420.5,20.65,0,31.68,312.15,0.1,0,5.9,0.01,2.26,844.21,44.75
2024-12-19T06:10:00Z,-0.31,0,0,595.4,4126.51,40,0,114.02,0.2,45.76,7.02,71.49,467.64,450.34,473.25,20.7,0,27.36,307.02,0.1,0,5.86,0.01,2.33,790.71,39.77
2024-12-19T06:15:00Z,-0.31,0,0,576.5,4096.34,38.3,0,114.48,0.2,45.23,10.04,83.17,447.29,530.35,526,20.75,0,25.27,304.75,0.09,0,5.88,0.01,2.31,763.88,34.75
2024-12-19T06:20:00Z,-12.38,0,0,763.5,4067.79,38.4,0,114.07,0.2,45.47,2.86,83.85,452.59,450.7,578.75,20.8,0,32.37,302.48,0.09,0,5.86,0.01,2.32,813.95,44.75
2024-12-19T06:25:00Z,-8.54,0,0,819.3,4046.23,38.5,0,113.67,0.2,45.52,0,84.34,448.33,403.93,631.5,20.85,0,33.76,300.7,0.09,0,5.84,0.01,2.32,825.11,23.29
2024-12-19T06:30:00Z,-0.69,0,0,715.7,3983.92,38.3,0,114.02,0.2,45.38,0,83.96,432.33,527.79,684.24,20.9,0,29.13,295.99,0.09,0,5.86,0.01,2.31,770.29,43.64
2024-12-19T06:35:00Z,-8.35,-245.71,0,980.6,3980.97,38.5,0,113.27,0.2,45.03,6.52,84.34,450.45,541.55,749.54,21.12,0,38.97,295.68,0.09,0,5.82,0.01,2.29,861.51,44.95
2024-12-19T06:40:00Z,-5.07,-245.07,0,779.7,3984.24,38.4,0,113.67,0.2,45.4,0,84.62,422.31,775.35,814.84,21.33,0,30.73,295.9,0.09,0,5.84,0.01,2.31,765.56,41.44
2024-12-19T06:45:00Z,-0.54,-245.85,0,710,3936.6,38.6,0,113.77,0.2,46.2,1.5,85.17,417.92,880.7,880.14,21.55,0,27.55,292.46,0.09,0,5.84,0.01,2.36,723.63,41.41
2024-12-19T06:50:00Z,-3.55,-243.53,0,645,3933.25,38.2,0,114.23,0.2,45.32,0.95,84.97,415.58,900.4,945.45,21.77,0,24.54,292.26,0.09,0,5.87,0.01,2.31,698.28,44.95
2024-12-19T06:55:00Z,-5.25,-244.65,0,421.5,3908.41,37.1,0,114.53,0.2,45.63,0,84.65,406.16,1116.15,1010.75,21.98,0,15.87,290.42,0.08,0,5.88,0.01,2.33,623.75,40.6
2024-12-19T07:00:00Z,-0.31,-489.36,0,805.3,3890.02,37,0,114.12,0.2,44.19,11.11,84.91,379.02,962.86,1076.05,22.2,0,29.97,289.2,0.08,0,5.86,0.01,2.25,740.59,41.69
2024-12-19T07:05:00Z,-0.31,-490.26,0,856.7,3866.34,36.8,0,113.82,0.2,45.87,9.84,85.59,361.63,1003.01,1168.45,22.37,0,31.2,287.51,0.08,0,5.85,0.01,2.34,734.22,65.1
2024-12-19T07:10:00Z,-14.45,-490.45,0,741.5,3950.71,36.6,0,114.12,0.2,43.2,0,85.3,344.06,1069.2,1260.84,22.53,0,25.96,293.74,0.08,0,5.86,0.01,2.22,695.4,58.88
2024-12-19T07:15:00Z,-5.38,-488.25,0,666.5,4088.07,36.8,0,114.43,0.2,41.91,3.67,85.67,337.46,1036.7,1353.24,22.7,0,23.11,303.81,0.08,0,5.88,0.01,2.15,677.08,66.92
2024-12-19T07:20:00Z,-1.75,-489.16,0,593.7,4089.52,35.9,0,114.38,0.2,42.46,0.3,86.25,339.3,1055.46,1445.64,22.87,0,20.65,303.99,0.08,0,5.87,0.01,2.18,651.99,77.73
2024-12-19T07:25:00Z,-1.79,-489.18,0,610.9,4165.69,35.7,0,113.62,0.2,41.11,2.32,86.57,328.49,1019.96,1538.04,23.03,0,21.71,309.83,0.08,0,5.84,0.01,2.1,654.08,65.1
2024-12-19T07:30:00Z,-20.34,-489.83,0,618.2,4130.63,36,0,114.68,0.2,43.52,7.11,86.36,301.29,1058.72,1630.44,23.2,0,22.08,307.15,0.08,0,5.89,0.01,2.23,644.73,63.73
2024-12-19T07:35:00Z,-0.31,-490.62,0,490.8,4114.92,35.2,0,113.82,0.2,42.33,21.95,86.22,298.79,1107.82,1719.3,23.45,0,17.38,305.87,0.08,0,5.85,0.01,2.17,606.25,63.09
2024-12-19T07:40:00Z,-0.52,-490.17,0,509.9,4102.97,35.6,0,114.12,0.2,42.41,0.06,86.31,303.14,1072.14,1808.16,23.7,0,17.91,304.96,0.08,0,5.86,0.01,2.17,605.07,62.27
2024-12-19T07:45:00Z,-3.5,-491.18,0,467.5,4106.99,34.6,0,114.28,0.2,41.81,0,85.81,316,1042.45,1897.01,23.95,0,16.3,305.27,0.08,0,5.87,0.01,2.14,592.49,61.82
2024-12-19T07:50:00Z,-26.62,-492.54,0,486,4100.01,34.5,0,113.82,0.2,42.81,0,85.47,297.24,1057.14,1985.87,24.2,0,16.75,304.76,0.08,0,5.85,0.01,2.2,589.35,61.77
2024-12-19T07:55:00Z,-4.38,-491.63,0,473.1,4079.92,34.6,0,113.77,0.2,41.81,0,85.12,270.03,1092.54,2074.73,24.45,0,15.97,303.37,0.08,0,5.84,0.01,2.14,575.8,60.65
2024-12-19T08:00:00Z,-3.04,-489.52,0,469.4,4135.12,34.5,0,114.12,0.2,42.42,0,85.38,251.95,1075.91,2163.59,24.7,0,15.56,307.51,0.08,0,5.86,0.01,2.17,572.56,61.38
2024-12-19T08:05:00Z,-5.75,-490.29,0,344.8,4118,34.2,0,114.17,0.2,44.34,0,85.06,260.76,1135.16,2224.3,24.68,0,11.24,306.35,0.08,0,5.86,0.01,2.27,544.88,58.88
2024-12-19T08:10:00Z,-2.45,-489.6,0,368.6,4136.4,34.6,0,114.53,0.2,43.41,0,85.3,238.55,1173.73,2285.02,24.67,0,11.8,307.68,0.08,0,5.88,0.01,2.22,542.27,55.75
2024-12-19T08:15:00Z,-15.13,-488.41,0,400.2,4083.22,34.4,0,113.06,0.2,43.12,5.14,85.01,232.21,1249.29,2345.73,24.65,0,12.62,303.8,0.08,0,5.81,0.01,2.2,534.36,55.75
2024-12-19T08:20:00Z,-9.91,-489.27,0,322.1,4076.56,34.4,0,114.83,0.2,43.17,3.7,85.58,217.6,1308.91,2406.45,24.63,0,10.09,303.31,0.08,0,5.9,0.01,2.21,516.6,58.88
2024-12-19T08:25:00Z,-4.75,-490.6,0,194.2,4036.37,34.5,0,114.43,0.2,43.17,0,85.19,225.68,1377.14,2467.16,24.62,0,6.01,300.29,0.08,0,5.88,0.01,2.2,490.45,-18.09
2024-12-19T08:30:00Z,-52.81,-488.39,0,238.9,3977.02,34.4,0,113.27,0.2,44.66,0,26.17,230.99,1471.97,2527.88,24.6,0,7.28,295.91,0.08,0,5.82,0.01,2.28,488.67,-18.05
2024-12-19T08:35:00Z,-52.59,-489.07,0,279.4,3819.67,34.3,0,114.68,0.2,43.8,0,50.98,264.4,1441.21,2587.29,24.6,0,8.34,284.31,0.08,0,5.89,0.01,2.24,479.12,-18.09
2024-12-19T08:40:00Z,-70.36,-490.27,0,432.8,3751.26,34.4,0,113.62,0.2,43.02,0,22.02,280.1,1368.93,2646.71,24.6,0,12.91,279.3,0.08,0,5.84,0.01,2.2,495.94,-18.89
2024-12-19T08:45:00Z,-83.88,-488.75,0,513.1,3675.74,34.3,0,114.68,0.2,43.65,0,4.5,286.09,1374.56,2706.12,24.6,0,15.03,273.81,0.08,0,5.89,0.01,2.23,498.25,-18.89
2024-12-19T08:50:00Z,-78.37,-488.7,0,450.5,3687.58,34.1,0,113.52,0.2,44.59,0,4.93,285.64,1365.36,2765.54,24.6,0,13.05,274.7,0.08,0,5.83,0.01,2.28,487.57,-18.89
2024-12-19T08:55:00Z,-74.46,-488.08,0,491.9,3664.79,34.7,0,114.02,0.2,43.64,0,4.93,288.02,1379.25,2824.95,24.6,0,14.18,273.06,0.08,0,5.86,0.01,2.23,485.62,-18.05
2024-12-19T09:00:00Z,-124.12,-486.87,0,377.6,3653.12,34.8,0,114.83,0.2,43.47,0,61.8,297.08,1457.93,2884.37,24.6,0,10.89,272.2,0.08,0,5.9,0.01,2.22,462.43,-18.89
2024-12-19T09:05:00Z,-103.65,-486.47,0,415.3,3642.26,34.8,0,114.02,0.2,44.01,0,84.28,292.11,1370.41,2910.78,24.73,0,11.9,271.39,0.08,0,5.86,0.01,2.25,467.16,-30.11
2024-12-19T09:10:00Z,-163.86,-486.27,0,195.7,3662.7,34.9,0,114.33,0.2,43.23,1.67,85.83,270.47,1597.32,2937.19,24.87,0,5.5,272.89,0.08,0,5.87,0.01,2.21,435.18,-25.92
2024-12-19T09:15:00Z,-187.5,-487.51,0,245.9,3655.93,34.7,0,114.28,0.2,43.74,0.61,86.26,284.3,1560,2963.6,25,0,6.95,272.37,0.08,0,5.87,0.01,2.24,441.04,-15
2024-12-19T09:20:00Z,-176.08,-488.85,0,85.4,3626.84,34.8,0,113.82,0.2,44.92,0.55,86.37,284.35,1738.34,2990.02,25.13,0,2.48,270.24,0.08,0,5.85,0.01,2.3,412.66,-29.26
2024-12-19T09:25:00Z,-287.28,-490.61,0,157.7,3568.83,35,0,114.68,0.2,43.66,0,85.28,283.04,1794.81,3016.43,25.27,0,4.56,265.98,0.08,0,5.89,0.01,2.23,417.79,-30.95
2024-12-19T09:30:00Z,-210.67,-487.98,0,159.6,3588.89,34.8,0,114.53,0.2,42.66,0,85.57,277.06,1705.64,3042.84,25.4,0,4.67,267.49,0.08,0,5.88,0.01,2.18,418.69,-30.75
